UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
94020,95127,96571,94762,93096,97264,99492,92462,99328,99360,96708,95171
98576,92351,95102,97158,94565,97137,97627,90751,92238,96974,91290,96411
95692,93306,94447,96955,98977,99629,96470,99501,93688,99005,96476,97943
97636,93136,96052,94761,90623,93719,99078,90013,91106,94710,92740,99309
96345,95284,91906,97555,90011,98904,95931,90452,98537,98152,95125,98447
96582,92174,96183,98760,98123,99448,96993,95215,93659,93305,97696,97596
97059,92171,91437,97549,98398,91117,92623,93546,92285,91388,90068,95799
95936,99332,91735,90030,96304,93230,97242,92014,95851,93341,91504,93991
92940,93835,96580,99536,91313,93131,97701,95473,93488,93658,92018,98217
97778,93174,94785,95359,99759,95777,91533,90389,95279,90276,94206,92489
96893,90579,91830,92156,96011,99448,98600,90718,97107,90625,98820,99007
96368,93006,98179,93674,98665,94189,94803,92200,91381,95583,99091,99506
93038,99819,91149,98216,90979,98145,93124,94429,91329,94246,95830,90548
90179,97135,96900,91528,92967,96176,99188,95423,91597,94597,95638,95658
97134,94388,99853,93558,96046,92114,90126,96545,97876,92520,95736,93823
93656,98142,91467,95578,92555,95945,95042,93000,90400,94470,91969,97809
93441,94830,96581,92599,92537,99355,96175,95364,90174,92871,98422,90320
92067,92370,90755,95983,99264,92497,95099,91460,90203,99110,93727,97829
96957,90042,91971,91798,95764,98467,91674,90741,97004,91659,99170,96999
97915,96381,95472,90924,90263,98644,99576,91590,99936,96889,93404,91610
95103,91883,98717,92298,91043,96306,91763,93079,96360,98207,98337,91101
99918,91004,92088,96853,99562,93342,95495,94649,99385,98669,99512,94224
91338,90775,94575,91361,96694,93709,91916,91573,90418,91647,99077,97256
91367,96116,99506,99712,96442,97274,96315,93783,95846,98050,91287,94210
92668,93391,93306,90334,98773,98115,97024,91288,95305,94545,92392,99828
98332,97368,95676,94204,97844,95702,92745,90530,96623,93220,90545,96434
97391,90521,91573,97037,99577,97976,94899,96584,93473,99049,95851,92015
97162,98288,99452,90903,95086,95493,99895,97258,96445,91898,94024,92770
96029,98089,90001,99554,92468,94989,99478,98470,97829,97173,91751,95237
98251,91380,90900,95998,98720,97329,93054,96059,91145,90955,98075,91823
98474,92194,98768,98581,99078,95587,92656,90240,98724,92967,93345,95045
94854,95892,91958,94377,97949,92689,93031,97523,93753,95798,98163,99376
96537,93373,96788,91681,97087,90315,91929,95806,92871,92437,96997,97296
97383,91432,96976,96383,96603,91760,98635,98750,93091,93793,90466,97666
90592,94116,97998,92409,94654,93347,96421,98051,92252,97407,91123,93313
93577,97880,98587,95572,94259,92185,97310,97183,99013,95505,95058,92581
91344,96718,98385,93162,90110,94962,97011,91550,94996,95817,97933,97862
95304,90273,96805,97736,90833,98312,90325,93932,93655,91248,90180,92688
90870,96283,97457,95907,94049,91400,97281,96328,98147,96198,94254,93359
96207,93661,99623,96767,91258,99584,92687,99276,93996,92652,94865,94128
90512,97329,94965,90103,96157,97419,96287,99468,91044,96839,99008,99318
92595,90134,95692,97686,99553,94830,95498,97313,99532,91322,99080,90617
98394,93252,94283,98468,94519,91091,90195,94672,91535,93958,94842,98690
96607,95273,99733,90595,94791,94552,91467,92397,90118,99767,92035,98274
90426,95166,99038,92795,90737,92092,90460,96517,98067,90380,99203,92736
97874,90968,96434,99399,97369,90580,97478,96523,99418,92499,92085,95933
93379,98964,93420,91416,97399,97224,94871,96982,96272,92644,91101,91390
99166,93952,91602,98541,93936,92544,98285,93315,96925,96805,90602,98579
91258,97781,92456,95380,93987,96533,96685,95179,92172,93320,98616,92349
92612,95680,90096,93995,90612,94925,98310,95435,90208,94500,92676,94435
97535,97787,90147,94868,99819,98642,97470,97454,98104,99188,94052,94972
97276,90518,99316,94383,96580,96971,91093,95715,97089,94180,99976,94559
99431,93085,94183,98445,97010,98391,92288,96930,99045,96925,93248,96860
97274,96885,97005,96344,99935,97909,98116,98487,99353,98715,93076,97923
93256,99993,94389,91576,92049,91037,92580,98243,97523,95996,95576,97726
93634,94203,98556,91276,92485,93962,97805,91630,92158,97884,95904,97076
90388,92863,93154,99439,96956,98627,98273,93955,93959,92128,90765,91325
93535,91232,98191,95409,93453,90312,92297,95848,98481,94590,98716,93061
98298,91843,94218,96276,95280,95619,99370,92101,93339,95746,94407,98771
97975,91840,97041,97628,98868,99179,97197,98698,93739,90784,94492,90786
99132,93211,94161,91525,90260,94389,96651,96212,94958,97421,91825,90968
90343,91186,97010,92746,94709,91915,91725,90037,92891,95312,93258,92187
91251,95118,99004,96875,92662,96957,92659,92054,93988,98847,94799,91370
99653,91113,94578,95516,96198,99995,91894,92131,95195,97378,97838,92958
94987,93701,99372,96729,90860,94234,90555,93981,93797,91989,95801,97682
97572,99405,93498,93900,93855,93841,99110,93858,92016,99710,91011,93283
92092,93013,93062,93814,99076,98959,96463,91498,96237,99173,91981,96502
94117,93242,95202,95030,93129,93684,98570,90942,94815,99154,94102,90403
93914,97487,99818,98241,96283,95020,98317,99186,92067,98148,91880,92206
98492,93721,96054,93791,98796,94777,93120,97689,95858,92493,95907,99008
91259,90697,93928,94586,98764,94147,94328,92481,98661,93446,94240,99482
99385,92656,90309,97698,92160,99197,99927,98278,94773,94952,95577,90839
95479,99905,98647,97927,91995,92607,91903,90125,97036,96809,95361,98665
97040,95604,91198,96614,92252,92443,99527,96936,90479,97454,91627,92566
95274,90414,99811,95412,98534,90039,91493,90175,91535,95061,95136,95860
95794,96745,90735,91260,92709,90033,98100,90656,96114,96809,91946,95516
92220,98247,93233,96995,93872,97958,96844,98862,90735,99238,97942,99182
92715,98476,94481,97700,91431,95894,96727,93738,90943,90798,98748,96787
91772,99310,97531,96366,96000,95701,95253,90332,92471,90387,96412,90924
99371,92381,94587,95960,90575,94985,93516,90157,94321,93275,95149,93262
96331,96395,91529,98088,90378,99263,97944,92969,98513,95944,98753,90926
90239,92048,98696,91641,93794,93110,92852,94021,93013,97254,97977,96031
91997,96603,97399,95023,98495,91280,99968,96278,91198,99916,93007,93443
97777,95076,98120,91128,92543,91277,94150,92743,94216,91183,95233,97818
96547,92818,90287,93831,96835,92353,99455,93174,98086,99094,98225,90624
93790,97088,97707,95181,99443,95322,91152,95454,95425,92941,98632,95691
91838,97533,94319,98966,99684,99484,91382,94817,99584,94548,95121,92870
99264,96256,98874,90227,94179,97916,97032,93759,98391,95295,94158,92550
92639,93563,93935,93274,96975,91571,98702,90772,97120,96042,90694,94526
95759,98793,90235,91532,90734,96330,92667,96288,96701,95811,91599,98841
96153,98620,93300,99288,90170,92577,91109,97121,99966,95929,97076,98230
91022,98830,90308,99821,92554,90883,99785,93649,99637,97050,98934,96628
97537,99899,95333,99830,97767,99443,99115,94213,96691,97638,94653,99870
94597,95179,98324,90293,99121,90173,95950,90929,93385,98106,91134,99424
93171,90813,99335,98491,94240,95540,97926,96273,94439,96574,99285,97613
92259,94233,99631,95656,95541,97595,97216,92504,99991,90771,97985,91130
96279,98431,93099,90248,99283,94308,90266,97118,99077,91829,92247,97009
92499,94362,93292,97465,95701,99171,94658,96548,91308,97741,92958,97737
91251,94498,90699,91017,97098,97646,96545,92121,96650,98521,97916,90595
93403,92150,99764,93185,94296,90338,99873,99356,94601,92394,99483,95568
92856,94211,92805,91592,91093,91616,98626,92823,90924,94305,91917,99017
99304,93922,99623,99348,93232,98953,95917,99396,96084,94076,98092,96543
96864,99037,90273,97891,96119,92853,91183,95629,92977,98997,93512,95990
95658,94079,99801,90905,98836,90188,93130,99889,90310,91703,91916,93521
96843,99277,93393,90352,91760,99014,97860,99883,93411,92323,90430,97305
90830,95485,92557,92756,97078,94649,99786,92057,98668,98401,96930,99041
91458,91537,91353,98019,99103,95009,99995,91629,99579,99114,98253,92515
93077,90642,94345,94299,99753,99070,97382,91502,97250,90824,91198,97306
97338,90520,96919,99857,99043,94770,92463,93955,97061,92687,90323,95967
95233,99216,95661,91744,92627,99335,96598,97600,90942,99276,97809,95552
94869,90978,90518,90256,94233,96525,98547,93106,98606,92984,96949,92583
94073,99814,94308,97989,92670,90277,90350,96350,93194,94786,98017,94376
92418,98569,97063,91651,99404,94887,97072,93667,95697,93685,96436,96449
95541,91118,92452,91491,96426,94743,92441,96542,93861,94375,92203,91338
92623,91410,95401,93107,98048,99763,92548,93772,91725,94493,95933,98686
94437,93159,90369,95368,95724,93366,92863,98518,93397,98645,97370,96606
99859,95134,90601,93893,96991,94974,94068,90523,97785,99835,99613,91625
96414,93379,96711,91521,98344,96298,94850,99884,91069,96039,96991,95426
93406,92141,97780,92321,97339,92446,92307,93510,99597,92802,90740,93534
93996,98884,92936,93224,97858,90003,98648,93295,96988,91732,98161,94143
90733,93705,98659,90947,91180,94610,98020,94358,96561,96464,92766,94360
97910,91254,91509,96703,91222,95715,99857,97411,97205,92649,95226,90499
91297,93876,98428,96311,93036,95739,90322,96009,94441,94218,98785,96932
99821,96229,90830,96482,90238,93565,96095,91223,97367,91359,91221,99058
90465,92971,99011,92988,94110,99363,97212,98589,99569,93867,98457,94092
92961,95540,97902,90522,93341,99708,97581,95616,91855,90561,96956,97705
94668,93568,94154,97802,99793,93237,97807,90571,93475,93899,99849,92575
97266,98501,96104,94699,90369,94714,98996,91546,91860,99329,98189,98269
98609,95471,94529,93582,97242,93094,90035,96647,91160,92736,99178,91551
94299,99104,95787,92028,93062,99668,96330,94246,97787,90718,93607,97129
95917,92559,95083,91567,97433,90709,96935,95341,99355,97091,90101,98164
94319,93543,94055,99562,91676,90147,98348,91372,97369,90602,91836,93087
93453,98431,99302,90027,93898,95884,99303,99900,93523,94216,91852,96549
91502,97450,99997,95960,90836,94990,98679,98086,98279,94465,96495,93480
93772,92737,92781,91978,97216,92226,93472,92721,93752,92620,90321,94869
95209,98540,96355,99469,98900,92941,98622,93330,96075,93354,95053,92432
91017,95350,95946,99307,96818,90399,91700,98457,93638,95470,92949,91762
90903,98650,94445,98765,91457,96236,92147,90334,92831,97980,98809,96772
90504,93292,94983,95465,98955,91890,92753,93815,91196,93862,93863,98774
94616,99369,91575,93846,97020,98875,93250,91817,94301,98801,90895,98740
94181,91354,98152,97864,91561,99198,99468,92891,92598,97312,96108,90203
94699,95473,93831,90387,93931,96266,91687,92167,95357,92762,90690,97728
94915,92897,95816,98007,91548,99457,98674,94197,94227,98739,99567,98359
92240,97891,97102,96221,95639,94266,90735,93339,95940,94933,99324,93829
90481,97487,97126,93752,92816,96841,99906,97658,97996,98767,99568,92843
99104,93554,93102,90652,99230,96857,97653,93192,99854,93564,97036,93976
97897,97934,97160,94239,97910,99379,99810,97017,97885,99840,93826,90814
92946,92276,92464,93394,91525,95261,90365,97951,94930,96286,94949,94754
90698,94859,92807,90462,97024,93513,91369,97851,99117,97343,95557,96335
99822,93321,91520,92835,91692,97695,90459,95976,94361,97740,97340,95356
96328,92339,96018,90685,95395,97046,98928,98247,91738,99885,94289,99728
97231,93747,90509,91206,93739,98825,92173,98599,91411,91449,92766,95851
99182,96233,92314,91946,97471,92656,96364,94042,96278,95830,92485,96293
93985,96447,91961,96893,96059,93970,98199,91980,99334,98039,94443,91802
93260,90695,97294,96108,90961,96203,90987,96720,90405,98016,99967,97372
90648,91751,96037,96913,95785,92287,91215,98406,99986,96166,90068,91000
99674,90086,95950,97141,93692,98337,95626,92270,97009,92391,90374,96548
97164,96533,91093,95708,91498,93289,95788,95542,92362,96935,98146,93086
90641,93429,95767,96187,91943,96164,90581,95957,97043,95228,90228,99666
98303,98742,90600,98029,92818,94476,93980,91948,92104,96745,90613,98913
94285,99087,92158,91382,99074,94571,91356,94604,91717,91798,93369,99059
91099,94541,97217,90428,92406,95384,99656,91834,94916,99481,97333,93456
98910,98169,96397,90614,98081,92186,93681,90655,98617,98512,98084,92512
92805,98791,95473,91954,95869,92675,92284,93131,99618,90083,95288,92163
90663,96894,93144,94822,99180,92689,91132,97742,96702,93956,92503,96095
91080,99404,94271,98277,93430,95236,96762,95470,99924,98741,99830,90619
95771,94784,91491,99850,92557,96682,98392,96918,92033,95173,93346,97837
94423,95459,96703,92405,99971,98817,94302,96685,91490,97069,94475,98107
96714,91778,91423,97894,92277,91645,96093,93456,98945,96461,96222,94183
96546,90377,95844,99992,92366,93769,91918,96196,95581,92908,95153,92882
98145,92094,98536,99712,99477,98439,99568,93456,90666,92091,97634,98376
97035,98977,95896,92066,97588,97737,98249,97572,92779,95949,94112,92956
92107,96305,96539,97453,91817,98616,97064,92960,96474,94887,90197,91196
99313,90362,96369,95841,98605,90702,91917,95253,91270,91753,95647,99476
95917,94860,95243,94237,92936,94649,93330,98578,91177,95372,99832,90581
91693,93284,91897,96167,99816,98223,91108,99731,90686,94439,91510,98720
97508,94152,97118,91081,96800,90871,91485,99625,93589,96659,94219,97988
92335,90691,98839,96504,98609,96573,94995,97930,90491,97591,99232,98604
96674,95752,97206,94331,96547,90613,96854,90553,91128,92220,95139,97948
91614,93638,99661,98796,97254,93681,94935,90260,96668,91145,91299,92658
95633,98764,91124,94254,98643,91663,90410,94305,96131,94850,97028,94417
91490,96543,99677,96560,91483,98326,98643,98437,95679,92711,95517,92503
94959,99384,95448,92054,94082,91219,93969,97217,99496,94968,95297,93289
93400,91417,93523,92989,98452,92326,97825,96363,99473,97327,98170,95292
90260,95206,97658,97928,98138,98530,90992,96603,98814,99504,91253,92779
90110,91559,92119,91599,91552,99955,91913,92339,91880,94774,96009,91586
90422,98596,95485,92297,93538,93997,99795,98124,97068,95406,97208,91716
99665,92472,94531,97148,92826,99876,91361,91394,99207,97016,97952,98883
91542,90049,96440,90281,97232,97260,96748,97510,95999,93334,91238,98336
95837,99631,95418,95339,97894,99620,90215,99414,91848,92273,94171,92590
91949,96422,95243,95475,90146,92420,96074,97546,98908,92628,96052,93842
97232,99365,98991,99092,95081,99834,98287,99192,93670,94683,92522,98201
90175,90872,98416,97372,90491,98383,94852,95308,98676,90873,96844,99554
97253,92258,93196,90806,94781,91813,98748,94509,97857,97529,90576,91216
98546,99516,98960,91612,92007,90055,92514,99141,95488,90775,98803,97868
98147,98872,94775,96269,93953,99386,90945,90679,96496,99690,99908,97592
90458,93581,91696,95361,91952,91894,91336,94965,94023,90804,96540,93954
97085,95798,95237,94492,93184,97111,94475,95798,96275,97227,90771,90525
98764,96006,95262,96677,97360,93446,93615,90830,92075,99841,96558,91308
95667,92880,92856,98690,99906,98053,98055,97800,97849,95733,98760,93752
90348,90883,92721,90357,96353,99805,92665,96711,98259,96014,94212,92376
92912,98040,98535,92214,90870,97445,99129,91220,96957,90296,95715,91509
91508,99631,90511,97368,97988,98617,90068,96435,97672,96936,95612,94584
99837,95029,95903,94167,94185,99585,97238,99374,96038,96460,95348,97814
99794,98581,90386,95942,95611,93109,91895,90687,97349,97319,99012,92461
95370,90477,90056,96180,98082,93982,97533,96229,93446,91864,96637,97918
94205,90963,91121,98719,95841,95467,91293,94204,95616,92162,93926,93789
95356,90281,92416,91495,94593,92496,95600,94519,98091,90142,98230,91998
95628,94025,99041,98308,97705,97318,95373,99291,91306,96598,90864,99682
94011,94559,93145,98867,91042,96361,95167,98267,98125,90645,96453,99065
99103,96103,97185,92979,95645,99433,93888,97660,94369,98318,93960,96943
98117,94447,97000,92799,94090,94606,97393,99474,96387,91588,94143,94835
99642,94012,92342,95671,93578,98053,94864,99713,96024,99442,98544,97475
90608,92337,96621,96805,90954,91310,99668,99625,93826,90252,93292,98853
97928,95334,97460,95461,99458,91285,92295,98698,98405,90919,98675,95221
90886,97805,93499,95699,99502,99434,93507,91921,99437,92071,96154,96985
97534,94191,91137,92880,97144,92268,97516,94947,98367,97481,93874,96962
96269,96134,92463,93473,98890,93573,92941,99200,97963,90454,91048,97797
99920,95027,92781,99670,93710,97562,98596,94731,91391,94624,92934,90934
95520,90343,94145,95750,91792,97253,93473,97885,92420,97089,91305,94370
97060,98879,96649,94696,93304,92102,96616,93540,96649,97034,98201,98585
92807,96745,96388,99789,97661,97652,98354,92396,93952,93845,97505,97559
93042,92006,91938,91117,90998,95414,91160,95477,95158,95475,96153,90840
95439,92116,91944,96913,95492,90833,92074,90882,95866,90591,97633,97316
90197,90460,98792,91250,95943,95299,96766,98941,92934,92270,95137,97536
91860,98819,99680,94142,95861,95062,92157,90909,94619,96674,95644,93880
97224,92673,93220,96384,98852,90898,98218,92116,98455,92312,91267,94093
95561,90563,95904,92576,92387,93406,90379,94217,96365,97041,96201,97825
98686,95403,90233,97252,95027,96229,95310,91045,97355,91063,98940,97442
95765,97521,92584,95257,97879,90245,90231,93684,97184,94500,91628,99936
99962,91600,90234,95984,94942,91303,98570,90083,95025,97516,96907,94054
92002,94698,96910,96835,90114,98344,97270,94488,90535,90031,94204,98862
96019,97856,96855,92805,95693,92823,99475,93272,95719,99373,91199,91068
95902,92544,96476,98743,90040,98225,99066,99597,93503,97587,92059,93333
99595,99948,91916,93082,94165,93565,99212,96985,93353,94029,96404,90319
94925,90393,96397,93427,90628,97875,96781,98237,92555,99382,95417,94515
92524,96280,92110,90738,97544,97329,92014,94059,91227,99149,97570,92754
95978,91930,97225,97185,92698,95228,93856,98174,96728,95782,99189,95335
96376,98506,94408,92918,97040,96874,95029,93022,99236,96124,97745,94305
96999,95536,96450,90390,98354,99118,98796,90609,99130,99332,97569,94549
95343,94430,94610,95685,92417,96945,93623,90128,93444,99697,98372,91366
97741,91364,94849,93050,90204,91927,90509,97287,98317,91648,98198,95536
91676,94708,97605,94409,97265,92435,92958,96564,99174,92938,99662,91404
91514,99269,97614,91234,90102,96305,95679,99136,96738,91664,99501,99367
96964,92902,93950,95903,96654,95927,92307,94822,90946,91803,91572,94043
96205,93825,91183,97268,96687,90276,93279,92004,91955,98092,94294,96270
94666,90740,92264,99655,90409,90162,98861,96815,97816,93444,90517,97072
90700,97008,94559,99696,93742,92742,96508,95730,98285,99961,95905,96094
94570,91542,92982,93483,90498,93959,99280,95001,97457,92512,94315,98845
95886,98318,91318,95444,94327,99199,90027,99017,95707,90703,92016,90263
99659,94033,94927,95745,99162,94204,95668,96277,97102,98923,93935,96529
91714,98840,90474,96913,94791,96511,96090,90398,95950,97280,96228,98130
95457,94347,98115,95089,94722,98384,93530,90586,97126,96731,90179,90484
93929,99554,98043,99748,90161,90918,98191,90425,93409,90074,99452,97302
96585,94920,96120,95570,93311,95346,96622,96814,93930,97508,99315,95352
93250,90031,92705,97336,96659,94599,93237,91575,94294,96899,90532,91843
93862,93334,91046,94780,93887,99623,96028,98779,95564,98739,99098,93544
95753,93072,96363,99961,99881,94491,99392,94193,97327,93679,97854,96980
96682,91910,90003,92345,96477,96978,91208,90715,92384,93477,96393,97272
98304,97040,91658,94392,98518,93032,94928,94463,90535,92948,98548,94310
92455,91865,93099,97779,98846,96598,92812,97688,92614,95277,93298,94401
99981,92602,98226,92061,94011,97407,90156,94303,97508,91261,94857,95930
91840,93078,95368,98508,98258,92302,94427,92056,94066,98846,91603,91296
93035,93632,92944,95075,90923,99662,99869,99694,91331,98582,96633,98936
95906,98202,91495,96949,91484,95244,91272,97269,91626,93261,99013,93133
94747,99422,98618,93434,90700,98504,90037,97378,97230,95567,92755,98876
94951,93795,99867,97320,92556,97137,95811,97099,94103,92429,92576,91171
99432,99352,97435,92136,98971,98013,91808,95325,93656,98760,90069,92740
90155,91650,94523,94238,92906,91347,93721,94294,93987,94584,96235,92978
94205,96083,95306,93998,98678,99346,98948,90649,99320,94376,94119,90540
90167,94057,98330,94998,93522,98136,96393,91105,98003,92710,99758,92518
97229,97420,93717,91677,95805,99641,97275,92416,97599,99218,93377,95015
95709,96003,91686,98586,99212,90825,98810,92131,91839,95453,92661,99613
90836,93427,93688,92051,99524,99798,93369,97679,90593,97484,95626,99485
97953,95639,98150,98822,97726,93099,93029,91951,90562,96264,99578,93120
90106,97890,92809,93822,98079,93300,96798,92899,91583,98093,92836,91684
90746,99436,97123,97540,91977,92278,91153,99066,99575,94107,93271,98351
90448,95398,98887,97831,97557,92616,96862,94005,97773,99857,94132,92332
97512,96861,92481,92128,96177,99025,93280,96338,92691,96471,98950,99654
98222,93654,94735,93902,92731,98944,97909,96366,98116,97107,93313,96308
96778,97536,94731,99758,95671,92222,97184,94893,98897,98099,95303,96711
98527,96186,97626,98025,96774,93703,95427,91821,90961,91252,95522,91765
99314,95060,98096,93112,90469,92861,95498,99063,97582,98197,94399,96170
94386,91117,97673,95506,98691,94730,94129,97518,97803,97047,98087,99734
95559,94164,93330,90071,95829,98351,90572,97363,93637,97632,99208,91656
91563,92998,91878,97972,96702,96145,94318,96303,99166,96514,91795,95843
97884,97492,96969,91401,99634,95955,94588,94430,96471,96859,97658,95844
96993,94983,91146,98954,98337,91409,92962,98497,91766,94956,94698,97833
93769,93916,97803,95514,99010,99109,99777,91691,96811,95060,97985,91819
95076,96867,97759,97961,99059,92882,90925,97015,93549,99672,96146,96399
95754,90768,93219,97518,91946,93015,96310,93188,94571,98238,96654,99145
92822,99422,91922,96928,93818,98720,92461,99743,91691,96403,94395,93920
90321,94628,91481,92405,99542,94488,96820,94152,92843,95376,98410,91111
93634,93173,98865,95990,91938,94109,95535,98508,92887,97874,95718,91733
96267,92723,93315,91495,91632,92647,90689,92105,98197,91542,96498,92645
91895,97578,93362,93272,99672,90070,99074,94009,98813,99162,99822,97841
96611,93074,97727,95592,91943,98312,93561,93330,91816,97763,92532,98728
95322,98221,94948,93092,95089,90557,96394,91466,90684,95332,91597,91832
90940,96027,99857,93985,93625,90047,92305,90248,98572,96562,98448,95368
92967,95046,93900,92574,99079,98372,97290,97542,95013,97991,96627,93848
95600,96648,90489,92235,95794,99172,92198,97230,97938,97003,91326,91325
95608,90298,91877,93188,99699,90809,94147,90840,98251,95346,98459,93588
90724,90528,92589,98641,97583,93735,99713,97426,96261,99277,99160,91771
99464,91143,92548,95796,93741,94234,99796,96463,95484,95398,90673,96698
92497,95390,93456,93428,93370,92246,94312,99441,96763,92158,99848,92888
95975,96158,99606,92416,96223,97143,92892,99726,93563,96047,97800,97675
96539,93648,90718,90920,90770,93761,96047,95420,91907,91525,97711,99695
90074,97748,92819,95213,98175,93673,94209,96423,92647,94358,95217,91199
94446,91517,90152,90239,93509,92139,92666,99130,97011,97477,99433,99760
97980,94645,96984,97267,97753,95799,90333,94424,97659,98202,91004,90573
94209,96529,92508,96228,94903,96510,94606,98084,93164,95715,96116,91056
94239,99942,93697,92901,98448,99647,97972,93865,95622,92535,92219,99706
91154,98026,95762,91526,97107,91836,91455,97795,98496,95001,97593,96179
94867,90245,96761,95336,98721,95038,92148,93267,95298,96863,95220,97050
92088,97114,98174,99236,97885,94831,99308,98541,98164,90127,91543,96219
90291,94554,95895,96581,99518,97761,91208,98931,99102,92095,93130,93521
91777,93253,97257,90154,99030,98076,93467,92828,94262,98055,90283,96713
95813,97688,97037,95217,98746,99739,99337,91866,96201,93397,95777,90106
96172,93971,96231,93203,91287,99886,99326,91287,97137,96964,96288,94396
94624,98843,91336,93727,90533,92596,97833,96085,91430,96245,98730,99509
99883,98264,95813,90320,93809,99507,92708,94901,97579,91590,93933,99767
97939,91053,94223,96677,93770,90570,95785,91989,99097,99372,92605,93842
93198,91648,94144,91095,99228,98115,92204,95280,97296,97639,93715,98845
97670,90051,92274,94010,91546,92544,96440,95524,91119,91814,97607,92464
96180,94420,95098,94945,93904,99362,90621,93461,98036,95849,96032,97313
94664,94467,96283,90598,93554,99395,94024,95367,94304,91394,99401,92024
93560,99902,94908,96388,98674,90759,91793,97345,93682,94331,96637,97251
98711,92252,98558,95798,98847,91682,97358,97662,95284,92771,90589,93008
94137,92630,92051,95750,94153,99868,95841,91954,94137,99890,90989,93457
96990,95547,97702,92179,94837,90052,98862,99942,99869,92159,93421,94275
90752,98910,98112,93757,97405,91101,91507,94895,93328,90396,98971,97414
96006,91170,94072,97881,96547,99499,93445,94959,96873,95845,95487,97386
91998,96357,92934,96529,94391,93345,97145,96709,90570,93592,93988,92100
93826,91060,92137,95670,96768,93166,91211,90183,94121,94140,90659,97121
96596,95649,93754,93132,91643,97064,95741,91146,97775,94477,94836,96818
93464,95726,99686,99980,93921,98250,98232,97324,98276,95407,95090,96109
91944,91907,90088,96997,99379,92412,91672,99574,94582,95261,97790,97565
94218,97035,93282,97224,91185,92653,99495,96742,91492,97473,99380,91615
