UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
99844,96244,90145,92307,90003,97619,90391,98768,95585,90348,96370,99483
90135,99282,95711,92234,92818,96523,99662,93202,95620,94016,95241,93055
94459,95471,96379,96457,91039,97026,98419,96594,96300,94410,94925,96740
94813,95958,95142,93658,90178,95977,96180,94255,93013,90392,95747,95819
95590,99879,92613,91920,94370,93989,94391,95641,93363,95597,92489,98738
99259,95265,90489,93878,92830,95983,96321,96096,97065,98004,95104,99845
98801,95313,94950,93537,96307,95265,96013,95346,96403,98973,94175,94624
97811,99010,97468,95642,93251,91550,92784,97708,96784,93884,93750,97118
93063,92739,98848,96815,95928,90477,99199,91513,97877,94030,99773,97706
95238,91052,91109,97220,95884,91565,92300,91617,91304,92854,95416,97671
95154,96473,92384,95582,91584,98636,98737,97264,93854,94649,97339,90701
96295,97773,97878,92833,90296,97699,90109,95138,93292,92714,92625,97054
92915,95008,91381,91258,92765,99311,90889,92689,93052,92668,99660,96959
95295,95858,94190,99676,99523,96142,93714,98507,97450,92797,92104,95915
92410,93855,91323,92509,92610,90977,91721,96534,91553,90543,91327,92383
91646,93340,90978,98774,93716,93414,94763,95204,90579,93597,91989,94806
97248,91693,94639,99170,95337,95900,98849,94519,99487,97586,90179,91238
96716,90236,95999,92694,95895,92309,92653,92105,95919,91080,90543,92763
91227,93530,97842,95790,98225,94798,99479,90606,91674,93902,97744,97857
96270,99393,98551,94367,93213,99307,93302,91156,98785,90317,97681,98721
95736,90821,91836,96961,92934,98301,99644,90715,93224,93629,97505,95025
94415,97365,93232,93970,92315,94237,97230,99651,99326,94980,90861,91550
92330,99886,95912,96500,94199,99606,93859,97093,99427,91353,97598,93262
90902,96322,93094,91415,95115,94749,94307,91870,99970,96894,96903,90922
93840,95438,93998,93136,98913,94771,95074,95351,98847,99122,99477,95455
94517,94312,91960,98950,94977,93198,96628,94723,93923,93328,95083,94334
92896,99186,95800,96241,91636,90183,98326,92939,94342,97951,92471,93170
93712,98897,93104,98672,99229,92671,90144,93233,95488,91860,93915,96657
90818,90129,96186,93019,93330,99319,91050,96595,97798,95069,92546,96188
91774,96807,98789,93504,99733,98015,93682,94612,96206,91414,97192,99344
93762,99239,93358,97725,90455,95154,92680,98113,93927,93427,90526,96730
92405,90932,93360,97298,93718,95294,97405,97897,94456,93116,91514,93174
93754,98533,98509,92706,91510,93657,99978,98197,94619,99006,98382,91332
98853,98045,90417,92101,98692,99461,97114,99769,93408,95949,98475,93083
99504,98880,93561,94976,98577,99763,91929,99071,97231,90979,91710,94663
90679,94232,94699,90682,94152,94303,93119,99893,96016,94561,95136,93192
92492,99909,94932,95990,90632,96357,97102,96073,95966,94232,94297,95349
99054,99176,93817,93589,96082,94982,91038,95809,90604,95185,90964,96081
95667,96750,92909,91617,95244,99249,97884,95031,93715,91408,99012,90102
99762,92390,99071,93714,95954,94751,92896,93225,97400,94408,94026,90413
90273,99145,93437,93407,92282,95983,96736,90870,93235,96005,97278,94639
96780,90321,96884,98031,98929,97597,94219,91376,97802,99309,94465,94624
93532,92316,99866,95289,94803,93044,91325,98307,95494,91348,99426,99856
95825,94768,92850,93529,96740,97537,93820,93631,98056,99933,92640,90511
95719,90549,93103,94644,95199,97371,96248,98091,99823,94904,95527,91429
91358,96767,94867,92347,90112,96402,93749,91834,95673,99441,98778,94598
99141,91072,90337,98371,97464,90388,98353,93517,99874,92116,95773,97480
98293,98488,92476,94956,91991,93182,94228,97099,98648,98641,93878,91786
95327,98497,92447,99813,90639,99793,98737,94858,91915,90880,99064,99796
98352,90718,97108,92974,91343,97667,97470,96206,95236,92495,93285,92037
95432,92336,95631,96036,98618,99304,90025,93706,96438,96183,90172,98270
97935,97407,98757,96736,92407,93859,94589,93708,99073,99917,92829,91632
95053,91136,94972,99355,93650,91349,92000,96207,98334,90328,91304,94942
92601,99186,95230,94076,92222,90542,93521,99503,90054,97074,99819,90683
97986,94274,93819,94270,91326,95031,99870,98795,93411,95619,93238,93123
91727,98839,99020,99868,92409,97683,91181,96513,99980,96726,98613,95291
93462,97524,94610,98934,98451,95782,94210,98674,92557,94386,97877,94067
98940,94816,93313,90989,91693,99970,95045,97529,95456,92901,99693,95542
94109,98910,92885,91951,99579,99071,97223,92073,93643,93607,96349,94415
90991,98742,91823,99458,92893,96925,95845,99601,91062,90872,95044,90964
94161,97968,90896,95900,97694,93778,90015,91085,97971,93468,97853,95774
93193,95059,92063,96978,95653,96418,94012,91794,90277,93684,97366,90194
92939,92109,98961,96069,96788,98876,93301,98168,97840,99226,92795,91996
93971,98363,93923,95866,99884,98661,95788,96566,91364,96022,90632,97278
95087,91175,97402,99187,95027,92572,96593,98141,97206,93157,97250,94901
92471,96054,99528,91109,92082,92919,94380,93784,92616,90478,95401,95335
98913,90291,97671,90463,90923,95887,93932,93562,92515,91537,97490,91551
99703,93962,95540,92465,98593,93693,94777,92983,93638,97838,92636,97368
97101,92239,91150,93088,98765,95521,94501,96279,93954,94883,98662,93861
97690,90530,91992,90199,90129,91145,94476,95423,90025,92765,97334,98897
97930,95032,97458,95684,90890,95514,91674,97802,93284,95982,94727,95445
99215,94630,99074,91600,95580,91831,94792,95968,99742,91197,94981,91032
99460,92649,90795,90216,95862,96997,93454,95805,93701,91196,91594,99087
90212,91761,95955,90077,99337,95586,92586,94754,91067,99168,91301,94633
93723,99443,98591,98083,94682,97373,94359,98757,99493,94515,97710,90701
98487,97163,91842,92961,97350,93711,99859,92418,98889,95024,90669,97216
98568,94467,90215,95363,95948,95927,94947,94686,97388,92827,95045,97639
97164,98180,98055,92794,93136,98020,92665,97144,94753,94574,97547,95566
90238,93878,99395,98244,95415,96303,94383,94124,98954,90646,92461,97742
97895,92224,94815,95917,91044,92748,93491,92984,96999,91710,91336,94456
97128,92082,96098,91663,96677,97958,91577,96378,98075,95426,90382,90773
90535,94835,96903,99648,90611,94462,92342,97706,92695,92068,91421,96752
92799,94308,99768,90013,96224,94248,99705,90626,97746,95380,90620,95913
90637,93813,98272,90467,99728,94511,99152,99765,92383,95494,91785,93396
99616,97098,94987,93351,98573,94881,97200,97075,90153,99388,90194,97159
91661,96385,94778,98284,99572,92077,91286,96303,92896,97304,91739,99839
94349,95413,91781,92975,97595,91547,97934,95269,97173,99036,97469,93398
95103,93637,93989,99839,93603,99447,98518,95417,93268,96870,94503,91081
98733,99509,96125,97062,97450,93389,96386,96344,95939,90618,92310,91433
91842,93663,96939,92692,98590,94313,95447,90593,96758,92669,98788,97602
94469,96671,94095,93429,96216,97071,95382,92636,95846,93026,99106,99732
97956,96327,94486,99519,98263,99102,90225,91345,92624,90535,99121,92062
92601,98194,99670,97043,92340,95971,99527,98362,93428,94323,90372,95379
92476,97886,93213,99192,92428,94951,90519,93287,96695,97885,90828,91830
97806,95209,90347,99062,94528,96008,99929,93131,91134,98695,90231,99516
92893,90418,93234,90942,93493,99293,94924,95161,94759,95740,99149,96216
99562,94248,97183,92551,98501,96598,99458,97748,90724,91228,93192,99625
91482,91569,91183,95059,97711,90081,95066,98204,99861,92843,90154,96594
95664,98251,96879,92464,97502,91137,92582,98747,96668,98317,93662,96985
92288,90668,98100,98799,91072,92913,91740,94146,93017,92768,98562,91854
90299,98753,98888,98142,94151,98880,90171,98127,94687,99536,95211,98288
95375,94756,95830,95983,97233,97362,91984,91891,90610,90439,96134,94437
90030,93958,90565,97274,92014,92855,90845,90468,93444,99570,94668,95365
90922,94589,90869,92584,98135,92487,98419,98370,98665,92051,93726,98514
95004,91214,90783,94246,95042,98424,99253,95981,90554,97946,98740,95422
93294,91425,91615,98014,98212,95153,98732,98245,92280,99614,98788,93370
90008,91765,93690,99916,98904,95950,96424,99218,95501,90808,93377,98199
98808,95628,96089,97279,98813,93482,92807,98213,97346,92924,94817,94214
97901,99434,92218,98692,91067,94227,98801,94471,94806,96835,90953,91794
95093,93574,94883,97449,95581,96168,93914,94474,90168,99951,99427,97687
98669,92169,94165,95905,92394,91514,93902,92563,90517,97865,93451,96129
94767,98726,96546,92243,96182,95311,97409,95505,94228,92983,96665,94153
94026,93715,91050,99096,96982,97428,93491,98524,93853,94225,90024,92373
95766,95980,92034,92603,97719,98316,99650,93129,92590,97659,97247,96900
99628,95322,97970,95517,90837,98243,95829,93155,91311,92609,91894,99073
98678,97366,92855,99704,94725,95713,92583,98226,97685,91432,98056,90435
96781,97297,93835,96966,99420,95093,95351,99049,91287,96678,99171,99573
92429,99719,95614,96597,90740,93627,95551,94237,97952,97069,91899,95986
99732,93974,92296,97662,94756,96150,93592,98587,96934,91555,99907,93842
93596,97774,97441,94150,90273,98062,93871,92559,93434,93233,99299,93375
96612,98795,98533,99473,98288,94750,94334,96397,90826,98126,96082,99262
91340,98029,94392,90906,99673,92851,97881,92776,90998,91588,95383,99514
98321,92461,91707,98285,91658,95788,97370,90836,98176,96424,98521,94302
93687,92023,97984,98673,96381,91607,95152,94846,99598,96117,92899,97394
91403,94962,95918,94947,95414,92894,97254,95606,94726,99788,95102,90048
98228,95679,97054,92224,92849,96098,95285,98523,94507,91061,91637,90674
95472,95285,98516,95097,90441,91240,93623,99671,90793,94468,98930,91197
98207,92385,94420,97535,96330,94568,94479,99027,93359,93268,93027,91895
91573,97603,93867,97830,97532,94665,98257,91058,95213,93533,90538,93992
97762,92032,90907,93635,95564,96922,96883,94976,92255,90388,91901,96073
97887,91391,93949,94504,97637,92545,97288,98619,97780,97135,91170,96505
98287,98275,90335,90275,93404,97700,91698,94103,95595,96400,96122,97237
90399,91394,97977,92738,90107,90497,92789,98934,98909,93239,93133,91462
92876,93898,98252,93956,93016,91772,99163,94710,91732,93615,92837,97978
98715,91082,96801,92981,93895,95892,99564,97159,92556,95293,99218,92774
95697,92385,99718,95182,92573,98701,96609,91627,98401,91733,92930,98494
96597,96378,95611,91875,99947,97663,97123,90777,97474,98850,95788,90395
90116,92182,90673,95314,91872,92850,95429,93821,97931,91553,95678,97120
90215,91806,99431,92694,98454,96654,95271,98676,95368,98805,90294,96513
95668,93194,91654,94945,92258,99152,98385,98461,93787,90457,94661,99196
90518,96080,97005,92834,95058,99670,90775,93017,94149,94082,99583,93101
97567,99115,91274,92780,99437,98317,93438,90883,93773,98315,97789,97579
93009,92605,94583,95567,95091,92095,98560,98165,93370,98568,99445,92512
94675,96221,95381,93035,96111,94747,95494,91718,99719,97709,95930,98583
91130,94990,92324,91545,95282,99239,97558,95692,92849,99327,95385,97969
91321,92940,98078,96463,92747,90624,92574,93666,95128,95967,91903,93604
94212,94515,97049,99153,94858,94505,91748,93265,92492,96457,90032,90922
97861,90091,93454,98850,91160,94771,90329,96921,90085,90086,95684,91145
92826,90673,90545,96305,90634,98501,92497,91153,94311,97936,94098,97851
94951,90910,95944,94438,97216,90047,98235,90046,93764,98893,90749,95735
94992,92471,97871,97844,92453,99901,99200,97222,95886,92365,95659,92009
93194,92796,99337,91040,94288,90333,95516,90738,99982,97944,93273,91919
94438,93077,96706,94352,90871,93695,99740,97620,94060,99065,91757,95080
96167,99355,94459,91496,96312,96066,94308,94708,91597,97940,93968,93562
97738,91721,97949,95256,90964,96679,97295,98460,98788,97638,93028,95570
94501,99550,91584,93531,96344,94483,94711,96788,93915,95387,92987,99987
90710,98095,96882,92229,91529,91908,97869,99043,99955,94549,99802,95189
98108,94569,90824,94361,91940,93256,92533,90019,95165,99568,91605,97799
91234,90083,98008,92277,92381,99903,93200,92960,99937,92011,99592,94800
96538,98677,91078,99286,95515,96679,97005,98210,90790,96599,90683,99078
93557,97266,99217,99160,91277,92096,92284,98127,99444,99749,97703,97957
92354,99087,90052,94517,96377,90804,96022,99436,93212,90838,92689,98608
95216,99202,93292,95476,93782,98205,95998,95533,97044,96727,96368,90187
96873,92586,99357,91935,95875,95459,97785,99459,99165,92492,97378,99258
90428,96455,98284,99807,90498,99219,95569,99992,99089,91038,96496,90684
97007,97783,92088,98487,95265,99733,90971,92585,99353,96223,98863,95360
93002,97189,91059,92483,90864,94936,91730,92802,93754,90814,97693,90830
95824,96120,99849,92101,93908,90023,95670,92784,96734,94954,96110,95330
91893,94839,90706,95172,91590,99191,94915,96473,97533,98292,93577,91340
96481,91911,99433,98488,98141,93073,99158,93152,95978,96982,95502,93283
93142,90299,91233,99198,99317,93119,99803,95600,95678,90391,99575,97553
99438,94100,96282,95818,99087,94163,96097,98083,98807,92121,92867,90300
97157,98104,91779,94189,96196,99479,92793,96805,97707,96523,92350,90439
94223,97993,90942,91456,92201,91836,92511,98471,96492,90176,94741,97770
93144,93584,95167,90227,90606,95610,90323,97946,99514,98331,97927,98085
98291,99996,97008,94300,90115,96544,96193,95485,95654,93077,92581,94095
97668,96890,99747,97036,94107,96681,95371,93025,96822,98673,91292,99872
98957,94483,94031,98537,91584,99865,91647,97191,90745,90951,96519,99007
92327,94057,91309,98421,91893,97787,99877,98699,99299,90586,92248,98256
90747,90908,98254,98485,93463,92345,92570,96965,93771,96534,98384,95670
93611,94856,93328,95987,90621,96454,90907,94112,99957,94682,94420,98403
94215,98875,91039,98207,91163,94296,93684,92867,99392,95834,94773,97736
99671,92182,90233,99364,98942,92231,97413,92388,97239,91801,93744,97568
94572,97990,90007,93248,96220,94498,91654,91466,99257,95015,94284,92330
96006,93800,94810,92720,92903,99122,91809,95202,91930,93206,96937,95594
90437,90848,98352,94168,97757,90100,93869,96143,90593,96680,91354,90780
95413,99676,97166,98938,94934,95367,93268,98235,99265,96621,97800,91018
93459,95103,91204,97437,95681,98873,98450,97285,91646,99200,95723,94329
91262,94693,91588,95239,92257,91057,97472,91174,95992,98914,98244,90348
92862,99614,93313,95416,92670,99989,92973,99569,98996,95108,90730,98217
98996,91347,96763,91579,96287,95597,97283,90139,97263,95713,90862,95097
98726,99087,97552,92663,90319,92105,96935,99546,96611,92762,98045,92823
93462,90249,98300,94295,95683,91173,91902,94958,94262,95501,95993,91764
94373,90715,96755,96914,97880,94312,90477,96386,99586,91679,91882,99496
92284,95468,94451,96366,90052,94260,96159,94427,91699,92237,97989,93186
99030,93217,95699,95181,98962,98641,97160,98504,94197,91221,97040,91753
93724,97500,92149,99510,98900,94316,97297,94545,98858,95834,93312,96288
94400,95850,99396,93187,92843,92260,93531,95009,93674,93327,92434,97861
90707,93494,91685,99522,93457,99995,93169,96434,95803,99084,96797,94801
90309,95104,96111,96191,99100,98744,94927,94167,96816,99677,95207,95166
95844,92388,98357,94890,99505,98257,94327,96664,92973,95831,99905,95948
91789,98890,95580,96879,99276,93453,96995,97157,93936,97835,92714,92478
91951,94172,98624,99783,90325,96690,96225,95900,92706,90409,96033,99748
93747,90941,98352,92518,97824,93137,90453,91818,90965,98572,91383,99331
90504,90710,92379,92239,98058,90774,91427,96204,93205,93679,90127,93456
97871,93271,93941,98113,90084,96719,95765,90506,98543,97508,90484,98258
93115,97665,99533,91715,96933,98403,97160,99596,93087,94117,93427,92915
94656,99889,98223,92841,98254,98501,99951,91656,99294,91775,92314,90529
99018,98952,95608,93560,90608,99068,91450,94660,92153,95806,94933,97587
94976,90631,99755,93125,99072,95929,93940,95966,94953,93730,93391,98954
91749,95887,94457,90486,91178,90165,98965,90137,97445,99579,96045,95192
98557,97450,94635,98573,94062,93972,90719,92484,95695,96014,91960,99504
99665,97742,90862,96170,97619,93397,90312,99349,96417,93993,91496,95426
94813,91493,94312,92743,98384,98392,92675,99769,99106,95620,90286,96871
93783,95150,97259,97936,98896,97596,92066,92945,92023,91031,94084,99346
95031,93130,94305,96315,92478,90773,95905,91639,93969,90815,98134,99461
90116,99126,96051,90578,90883,91275,93375,97320,98472,98938,90993,98027
98994,93924,92366,90592,96636,99652,94897,94716,95559,91353,99269,90489
92121,90612,91336,91366,93748,94940,98905,96417,96798,93997,94791,99785
91731,95391,94009,96531,99154,93562,98502,92944,97465,94553,91264,98804
90968,96130,91316,91045,93252,91665,94136,94713,96387,93024,92587,95221
90669,91476,92587,92965,94082,93045,97211,93353,99314,99081,91370,93440
90238,94733,97182,97829,99213,94190,95890,94685,90632,98654,94232,93733
99591,95132,95575,93385,90603,98581,99195,99450,98462,96677,93323,92332
95352,90362,90214,93385,92100,92175,91714,92933,99320,95562,95453,99444
90025,95971,96456,98372,99380,91907,98365,98224,98541,99974,94821,94581
99717,98508,98208,99444,99479,95314,95769,92863,90809,94482,98929,99603
98010,98919,93671,91697,95129,90374,98541,94851,99146,96345,91867,94920
91635,95504,93250,94712,97071,92598,94513,99730,95889,96805,99005,97347
97043,94706,95932,99179,98160,95027,97291,92091,97314,91581,90966,97100
95563,91382,99922,95780,95562,94923,90664,99581,99614,96095,90683,99776
99994,98703,93529,90728,91347,90707,94780,92136,99629,91664,94463,99893
93645,98812,99065,94250,98209,98001,98072,93613,92067,94217,93159,99602
92490,90681,92991,91719,95499,97391,93248,91913,91460,94061,96725,96083
93873,94061,96800,91021,98000,94576,98041,92571,94400,90804,93394,94738
97916,91685,99926,95983,93569,92207,98637,94354,98892,92782,93116,90533
96191,92745,91631,94689,98060,97321,93312,98658,90256,91029,90892,99661
90081,91406,93450,93176,97733,93441,91440,90738,97115,92963,96324,99158
92848,97920,91436,94206,95579,94021,90734,93686,96502,91763,95379,98778
90948,91715,94474,91851,94723,92597,94901,97851,95008,92734,96743,95800
91646,96024,95488,97620,99799,93559,98399,97496,94724,93288,93982,95421
91905,93200,90698,99483,91269,99750,90057,94152,96998,96085,95949,96699
98556,95012,94664,93718,90004,91888,96714,92757,93678,92964,98552,99957
96057,98499,96720,94525,93134,92918,96725,91678,98036,92913,97830,96196
94457,93938,92368,93718,98236,95813,93850,90358,98075,99092,91598,99698
93072,91366,98199,97526,95947,94352,91515,95215,97940,95396,95868,99106
91550,93767,99706,96737,94583,90064,91115,96290,91841,96244,94882,97130
96396,93177,96120,95541,98774,92405,99446,97308,90952,90409,91232,97950
97968,96454,91691,96067,95615,91451,99529,99252,96457,93752,94358,98983
94149,96323,94684,92167,93907,91073,95369,97519,98051,94970,94645,95278
92210,90347,99822,99177,91967,98930,99503,97001,91337,99602,94109,96789
98277,96975,93687,94193,95002,97110,99161,93400,99757,90820,94571,92319
90325,98034,91503,93797,92500,90356,98500,97471,94091,93604,90038,96631
91779,98180,98182,93194,92183,96989,92884,90071,90659,96838,90750,92511
93161,94121,93687,95775,99813,97395,92049,91205,96745,94383,94897,97159
94134,94797,99500,93143,99587,95296,92914,99929,99330,94154,95145,90499
95108,94777,98041,90426,92469,91539,99384,98695,97851,95290,98712,92848
98792,92672,92558,93404,96714,97808,97274,95243,97799,95971,91718,93026
99063,95256,98323,96090,95102,97267,97455,92050,93660,96620,94711,92694
92215,94405,96815,94408,91652,97834,90010,92384,99839,93032,98876,96682
96370,96612,99216,94395,94564,96249,91678,96482,94532,96575,98974,91494
96885,97573,91560,95556,92427,98739,98892,92064,93431,91763,99100,92438
97107,90579,96336,98987,98385,93944,90927,90383,92834,96402,99420,99268
93872,94599,98384,91519,91659,93011,91638,94942,96171,91173,97697,91745
93589,99975,99556,93593,97002,99857,98612,96078,98913,98386,92752,90818
98726,96953,95094,90640,91365,92542,97853,93511,90593,99320,93563,93186
94702,95784,96743,99354,90092,96663,94551,94641,91059,99902,98237,95296
98264,92308,94681,92925,94879,93373,99383,90576,90344,93050,98144,95405
