UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
99764,96687,94386,91117,97673,95506,98691,94730,94129,97518,97803,97047
95411,96084,95559,94164,93330,90071,95829,98351,90572,97363,93637,97632
98502,98070,91563,92998,91878,97972,96702,96145,94318,96303,99166,96514
96089,95771,97884,97492,96969,91401,99634,95955,94588,94430,96471,96859
99968,97749,96993,94983,91146,98954,98337,91409,92962,98497,91766,94956
92819,93498,93769,93916,97803,95514,99010,99109,99777,91691,96811,95060
99330,96848,95076,96867,97759,97961,99059,92882,90925,97015,93549,99672
92943,92103,95754,90768,93219,97518,91946,93015,96310,93188,94571,98238
99791,98227,92822,99422,91922,96928,93818,98720,92461,99743,91691,96403
92521,97649,90321,94628,91481,92405,99542,94488,96820,94152,92843,95376
90700,96080,93634,93173,98865,95990,91938,94109,95535,98508,92887,97874
97497,91665,96267,92723,93315,91495,91632,92647,90689,92105,98197,91542
97474,90421,91895,97578,93362,93272,99672,90070,99074,94009,98813,99162
93350,95893,96611,93074,97727,95592,91943,98312,93561,93330,91816,97763
98816,95660,95322,98221,94948,93092,95089,90557,96394,91466,90684,95332
93210,99851,90940,96027,99857,93985,93625,90047,92305,90248,98572,96562
94313,90607,92967,95046,93900,92574,99079,98372,97290,97542,95013,97991
92724,97292,95600,96648,90489,92235,95794,99172,92198,97230,97938,97003
95195,92063,95608,90298,91877,93188,99699,90809,94147,90840,98251,95346
91235,94858,90724,90528,92589,98641,97583,93735,99713,97426,96261,99277
94572,92460,99464,91143,92548,95796,93741,94234,99796,96463,95484,95398
99415,97043,92497,95390,93456,93428,93370,92246,94312,99441,96763,92158
93661,94243,95975,96158,99606,92416,96223,97143,92892,99726,93563,96047
96288,93412,96539,93648,90718,90920,90770,93761,96047,95420,91907,91525
99302,99229,90074,97748,92819,95213,98175,93673,94209,96423,92647,94358
98732,95338,94446,91517,90152,90239,93509,92139,92666,99130,97011,97477
97634,90258,97980,94645,96984,97267,97753,95799,90333,94424,97659,98202
90672,94673,94209,96529,92508,96228,94903,96510,94606,98084,93164,95715
96256,97659,94239,99942,93697,92901,98448,99647,97972,93865,95622,92535
93917,97478,91154,98026,95762,91526,97107,91836,91455,97795,98496,95001
97870,91030,94867,90245,96761,95336,98721,95038,92148,93267,95298,96863
96955,98778,92088,97114,98174,99236,97885,94831,99308,98541,98164,90127
93509,99747,90291,94554,95895,96581,99518,97761,91208,98931,99102,92095
96659,94081,91777,93253,97257,90154,99030,98076,93467,92828,94262,98055
98757,93190,95813,97688,97037,95217,98746,99739,99337,91866,96201,93397
92046,96610,96172,93971,96231,93203,91287,99886,99326,91287,97137,96964
98349,97730,94624,98843,91336,93727,90533,92596,97833,96085,91430,96245
92060,98956,99883,98264,95813,90320,93809,99507,92708,94901,97579,91590
90375,90369,97939,91053,94223,96677,93770,90570,95785,91989,99097,99372
99964,99092,93198,91648,94144,91095,99228,98115,92204,95280,97296,97639
95749,94404,97670,90051,92274,94010,91546,92544,96440,95524,91119,91814
92504,90233,96180,94420,95098,94945,93904,99362,90621,93461,98036,95849
90393,95720,94664,94467,96283,90598,93554,99395,94024,95367,94304,91394
99424,92300,93560,99902,94908,96388,98674,90759,91793,97345,93682,94331
99166,94010,98711,92252,98558,95798,98847,91682,97358,97662,95284,92771
92152,90280,94137,92630,92051,95750,94153,99868,95841,91954,94137,99890
99510,98476,96990,95547,97702,92179,94837,90052,98862,99942,99869,92159
98556,99707,90752,98910,98112,93757,97405,91101,91507,94895,93328,90396
93136,96750,96006,91170,94072,97881,96547,99499,93445,94959,96873,95845
92965,92710,91998,96357,92934,96529,94391,93345,97145,96709,90570,93592
98643,90390,93826,91060,92137,95670,96768,93166,91211,90183,94121,94140
93291,96913,96596,95649,93754,93132,91643,97064,95741,91146,97775,94477
95607,90066,93464,95726,99686,99980,93921,98250,98232,97324,98276,95407
99767,90344,91944,91907,90088,96997,99379,92412,91672,99574,94582,95261
94912,98496,94218,97035,93282,97224,91185,92653,99495,96742,91492,97473
96335,99987,96730,91925,91782,97677,96694,95782,97030,94723,90294,99198
91431,90897,94601,93099,97834,91363,96063,95948,91348,93476,93472,95672
95589,96961,93644,94643,93734,91997,98085,93514,92325,95963,99719,91812
91112,90084,90785,96174,97277,91564,90854,98141,98761,94276,94096,90154
94329,97669,95589,94699,95155,91768,94077,96272,94043,96370,96806,95381
98403,98730,97714,95085,93774,92246,97966,93968,93702,93055,98839,95727
92602,99823,94405,98790,93119,92996,96267,93032,92669,98470,97807,98484
96896,96694,92544,91359,94332,96381,99494,98802,95132,95182,98431,90473
94169,93084,91817,91578,97329,90710,92604,93689,92943,90529,97262,94987
93920,99375,97960,91163,97966,98133,97601,99215,94050,92887,95607,93981
90565,90380,97722,93195,93575,91422,97521,98999,94180,92289,94584,92901
95524,95004,93034,97972,95975,93550,93905,98659,98932,94580,90642,96075
96015,99983,90190,91892,97849,96530,97423,94486,97733,99763,90430,94895
92828,96916,96737,91338,96460,99914,99032,91349,90915,97818,97907,90505
99737,99236,99304,93302,96867,99908,92231,96985,99607,95097,91293,95692
96700,93710,91124,91828,98745,98531,94145,91052,93691,98912,92019,93022
99940,95862,94983,96803,94032,90241,93368,93885,94696,95649,95117,94714
92319,95512,92594,97743,99748,99521,99910,90167,98812,98332,97554,95503
99241,92539,93866,98385,99295,96666,97988,95888,98643,96971,95124,93131
90799,94400,90157,95816,99722,96686,98481,92171,90976,98951,96522,90029
98592,90998,97569,97222,93004,96275,94037,99816,98978,97247,96164,94993
93412,99761,90831,92013,96410,97050,90860,98948,95093,96435,93931,99672
90977,98506,92397,95415,95563,92135,95538,93723,93163,96398,95657,91263
97848,96312,93837,92941,95246,90261,90689,90975,92989,92739,92782,94628
91418,93357,90397,93574,91728,93754,90674,99091,92330,93006,97805,96648
95312,94199,99428,92597,95511,98152,91833,91857,90830,91933,90910,95044
98916,96042,92161,96731,97469,93625,93648,96287,96022,99910,91539,96458
95469,98523,95457,99516,95720,90270,94208,98842,95350,96285,94314,91061
99007,92864,98432,96791,94869,98936,95683,96125,91815,98011,94139,98808
91969,91816,91344,95279,91707,98876,91552,90427,97811,91108,92069,95155
98812,94227,95234,91781,98775,92725,99873,96681,93092,99527,93780,98625
94234,90517,98622,97215,99696,90464,91679,98921,99597,92566,93428,90539
91310,91926,90604,98044,92118,97987,90331,94713,93681,94757,94088,98568
92779,95558,96538,91048,93923,92890,98458,91943,90257,93279,93699,99466
98540,94513,92502,99291,97979,95760,90826,99506,90915,91263,95468,95310
98354,96206,95338,90625,91129,99801,92851,95652,94781,99828,93193,92280
99537,91691,95168,90045,97265,91644,99874,96131,99740,96298,90131,95048
93820,91733,92994,92224,91332,91609,99612,95711,96275,92326,93367,93096
98331,95388,99720,96616,93831,92126,95388,99976,99659,96039,90698,94021
97532,95130,96201,94324,97404,99604,90892,95678,99116,95851,95531,90776
95986,95698,91597,98415,98104,91883,95952,95369,91777,92840,95700,93498
91990,98397,98424,99495,97339,94736,97930,93506,96192,99159,97880,93448
93801,92305,93983,98323,92685,99313,98522,94838,91249,99790,95050,98392
93793,94652,95614,98501,96218,99390,98203,96733,91748,94597,95284,94490
91757,93900,90943,95715,93163,91951,95956,97947,92405,96563,98349,97331
99417,96121,91674,96851,93862,95509,96018,96726,93526,92582,93537,90363
93819,90731,93126,97401,97008,93313,90657,94539,90550,91524,96148,94365
92683,98396,95277,92395,90624,94748,95554,90262,99235,99980,93001,97931
97938,90802,95112,92729,92825,99624,93680,97955,98009,93477,91401,92739
95897,97945,93759,91045,94999,95335,95530,96070,90053,90640,93433,92769
94217,98168,97354,99758,99584,94515,94438,97404,96099,96570,91131,98136
91980,90682,90425,90670,93372,94082,95818,97647,95355,91212,99608,97733
96595,94678,98696,98237,97345,92537,95639,93427,98259,96990,91931,96287
98932,96892,90576,92381,94860,98201,95120,97239,94392,98154,94493,92799
92777,91464,92218,95549,90320,97583,90366,93787,94331,98672,94928,94151
95547,90233,96749,96392,92155,97092,97172,98581,99428,90683,94197,91650
94715,94635,94798,94610,94327,97405,95277,96961,98683,97233,99651,93964
98172,94993,97296,92281,98436,92277,93670,96520,98306,92860,98458,90128
95814,93272,99713,96709,93530,95106,92168,91377,92528,91685,99630,98882
91206,91763,98824,95131,95234,98211,96437,98969,96972,94228,98724,99053
98561,97480,98561,91471,92175,98723,99744,94353,93413,91863,91153,97656
98147,90846,95976,91088,91717,99226,91859,97745,97954,94355,93778,95918
97416,99240,98458,99190,92936,92604,92142,96923,99723,99594,93663,96866
92325,94922,91441,92352,96212,95614,94892,90439,96549,95467,93272,99784
95731,91865,90351,93847,98701,98330,94324,93691,96393,99084,95548,94751
90238,94932,95890,92542,90541,90465,91801,92886,91497,95575,94346,99059
95001,92708,93176,95203,95423,92782,95520,98120,92871,94726,94230,91299
96133,99578,92165,93531,95431,97043,91842,96045,99709,93676,92092,91843
90444,97749,93918,91911,97043,93563,99404,99879,93024,97031,92650,94608
94776,90729,93906,97181,90811,98014,98513,96741,96165,90327,99091,90552
92039,93358,90878,99557,95750,93362,90179,92906,92013,92855,93703,99553
93569,91775,92493,95677,91261,90818,94528,94560,95530,96318,94175,99211
92272,97174,95262,92384,90697,95327,95457,95353,93565,93039,96168,90817
99505,91600,96210,98020,99066,96509,91955,96058,96492,95657,91258,91777
96029,93246,93113,92375,98546,95890,97095,97849,91576,96863,97068,96946
90001,90597,91983,91010,96701,96409,99830,94265,96978,90100,94377,91200
99953,90030,98350,97358,93406,90222,92986,93519,97257,92263,92900,98184
97692,90596,96195,99321,95592,97063,92674,92622,95658,98803,92197,97549
95155,94969,94031,99737,90909,99485,91620,94105,99998,99976,90199,93474
96394,93488,91266,91635,90659,93737,96934,92028,91882,90776,92448,92088
94732,99775,94456,96226,92549,94149,90299,94136,92183,95732,98416,93808
96480,97139,94175,98635,95087,92622,92137,99660,90119,96030,90882,90266
95866,96265,93281,94240,94213,93680,94822,93287,94942,90038,91043,90978
97274,98014,96464,90381,94311,91200,94715,96384,91056,97224,94765,91407
99575,96525,98530,91855,98053,93561,96400,92748,91293,90774,95314,99807
98316,95229,93034,96289,90572,99116,99675,98127,90190,97388,93487,93810
95140,96274,92833,99471,96601,97314,99475,98283,91133,94726,90211,92985
99321,90890,96509,95964,90058,96801,92305,98378,90838,97739,90136,98693
93112,95900,92374,97351,97304,90003,98089,92276,99556,94798,96824,90112
91743,96106,93019,92746,94390,90955,96515,92193,92980,99344,90346,90218
97302,93167,94313,93983,98323,98025,99061,90146,93288,94182,92769,97027
92027,96726,92541,95037,96283,94804,99929,94527,91492,90950,91997,90636
93572,98918,97672,93646,95950,90069,91769,91392,91246,96981,98663,97090
94942,93222,96435,91236,90763,92335,96244,91816,99833,92110,90314,98587
94849,95015,94516,98651,93394,97058,93711,95167,95928,92157,92698,98198
92504,98392,94238,95233,98971,96754,99438,95607,92853,95482,91416,94904
96744,92945,99051,96492,99633,91423,92552,96552,93842,92121,91221,93240
92551,90849,90765,93287,98026,97251,94558,98522,95543,91713,94320,97820
95065,99439,96724,91996,95383,90315,92382,95194,91821,95176,91748,97871
94964,98211,97456,99878,93030,97204,93955,94985,93692,94676,97687,98837
91365,95341,96266,99043,92257,93545,98077,94809,95540,95581,98211,94278
92454,99041,96200,92239,95355,99743,98141,94845,99909,99801,96613,96538
97407,93575,96364,96567,94551,94168,93434,97912,90633,95440,98858,99019
97993,96834,96361,98954,98552,97086,93624,96121,94228,90191,98247,91874
91541,97846,93108,94363,96372,91582,90613,90811,93144,94421,92228,97156
93150,91637,97080,95970,95047,93781,90151,96884,97190,90989,98218,91749
94992,97600,99454,91672,94996,94684,99528,92202,97777,93087,92495,99984
97949,93535,99256,96220,92823,97707,91871,93946,91240,98938,97216,99748
92718,91514,93834,97692,96204,94868,99474,91434,98403,93963,92275,94379
99068,95072,98250,96989,92181,99341,90213,90424,95048,98331,97532,96383
99865,90464,94486,99128,95224,90563,98320,95896,98856,99965,97057,92315
98842,94869,90096,90709,93723,99478,99819,99031,94363,94502,92796,98665
90533,91270,98381,97373,94531,97391,98420,91569,96527,96443,95271,94453
91231,96954,99225,99268,97335,99951,98954,92044,92887,92827,97820,92957
96515,97859,91123,95854,95112,92029,95764,93063,91825,98126,91976,97547
92802,90916,93800,92642,91349,91110,93925,90325,91942,97100,96063,91553
95324,90663,93909,90458,96658,98805,99663,91095,96756,96305,96854,95578
96419,99958,92699,99647,90752,94152,90175,95645,90581,97725,94940,95885
95757,96346,91806,93712,98819,92095,92227,93024,94235,96614,95601,99174
91726,94087,91625,95371,95253,94580,96561,93239,91313,93529,91178,99686
94311,96493,96165,94013,97835,99459,97459,99716,95007,91710,99637,96524
97867,93606,95855,90707,98124,91201,94304,99121,92355,93082,92140,98562
97349,99667,95558,95025,98517,98914,94820,98127,92971,91401,92365,91231
95274,94115,96228,95462,98171,96900,94762,94109,90464,96981,93104,92132
94990,98683,93348,99976,99294,91338,95641,97165,98377,90159,92828,95851
96235,96545,97625,93644,93783,93067,93913,98136,96580,94823,96873,95417
97241,93051,94057,92801,98846,96666,93468,99898,90811,93669,91101,97951
98950,91908,99628,94414,91850,98791,94592,94954,96283,92284,91847,96395
99213,90469,90519,99889,90476,99436,91212,99116,97997,99056,95935,92170
94361,95830,91841,92184,96139,94112,91339,91164,97899,92453,95786,99990
92714,90159,92721,98979,99325,95853,97963,99843,90466,96387,93908,99323
97780,91821,99831,99032,94836,99683,92789,95466,94058,94030,98406,92497
96157,90792,93296,92067,90620,90807,91684,94074,94651,97439,94854,99418
96032,92918,97566,95834,97160,93919,92922,90800,98626,97151,94628,98454
90098,96139,99403,91826,91440,95003,98477,95600,94936,98356,93259,91454
96715,90475,94529,92626,93474,97537,91143,90496,97349,95426,93756,96001
93103,90965,94667,92807,95624,94356,95726,97890,98240,92968,94715,93693
94129,92022,97741,96290,98293,98408,93441,99537,91286,96899,96452,98369
97899,94767,91645,91266,92966,91082,96070,98035,93467,99160,99938,96788
97446,90906,97855,98880,91371,98577,96237,94224,90608,99375,98045,93106
92299,92124,97067,92463,98688,92973,98300,97105,90568,92501,93582,98998
99691,90561,90588,95732,91836,92881,96909,96103,95530,95478,98785,91716
97634,91154,94734,93972,94940,92423,97546,95471,91179,98288,98133,96376
99761,95964,92921,91963,95316,91341,96921,99085,93082,98074,94010,90639
96501,97049,90859,98164,92641,99655,99818,99378,94719,90204,93137,97141
91476,93959,92400,98885,90363,98492,90211,92380,94647,92713,94830,98909
94832,99969,97943,90885,98691,94880,98852,94824,98452,90555,95130,95364
90579,90265,96464,93419,94211,97105,98781,91583,96854,94233,90718,92383
93199,90554,91796,90533,92682,99614,99002,96314,99101,90098,99258,93252
90844,98640,93234,90921,97651,98698,97682,93546,95433,92930,92662,91976
96580,91008,90839,92248,99666,92075,91447,94847,90799,99252,98318,94024
91503,91157,93135,99772,99046,92956,96617,90490,94815,93729,95974,95488
92063,97301,96084,90593,98347,98762,90811,93220,96012,93570,96541,96676
97698,94045,91251,95591,90647,95089,92224,94882,99606,98068,93057,92537
95384,94685,96953,92225,98061,98407,92950,96805,91602,95770,97153,92530
91948,93639,90901,99060,95975,90481,96460,90351,93771,96786,95473,95098
94509,92996,98067,94110,91755,97443,98866,93531,94848,93077,92296,96718
90588,98178,99945,92602,90019,94809,94045,94720,95645,92522,92536,97994
91673,99145,99144,91523,99371,96378,93545,92842,98812,98034,94342,90029
95430,90626,94883,98249,99671,92980,98684,99913,96795,96432,99765,98113
98429,95529,93350,99357,92425,99306,92154,91478,93969,92230,97446,93866
90922,90735,93948,92823,90004,98344,99866,92533,95800,90725,99813,94874
95289,95958,96450,93226,98998,97361,98012,90124,96086,98653,92151,90762
94897,92514,96913,90453,99356,98629,92945,99121,94760,96825,97286,94378
95703,91133,94148,99790,95803,97227,90725,99765,99366,92769,97036,99231
95637,92790,98627,95441,98934,96722,94332,94069,94777,94649,91541,90739
91720,91125,96770,92440,93858,98402,92828,97372,93268,93926,91582,99491
90372,96014,94510,95368,92649,98051,97323,93985,91009,90429,93490,92769
92848,91905,91271,94770,90641,92966,94061,94684,92224,96074,94707,97942
97785,92205,90639,90234,99069,90165,93056,98401,92266,90220,97119,91471
90653,99934,99676,94713,95281,95439,98852,91238,91643,99267,92502,91049
94885,92830,99461,98160,97215,95665,95743,95986,97869,95916,99355,96074
99053,94463,97426,94563,96802,93419,94956,99013,91169,91912,95963,97087
90805,91116,93561,92797,93699,95911,91531,97612,91036,97995,96307,97644
92526,94425,94028,96482,93122,93278,91707,96631,96184,99761,90662,97130
90738,93174,96762,93536,98270,98443,92361,93593,91908,90619,94663,90402
93921,96869,97158,97662,99605,96313,98572,93939,99839,93705,93009,96928
98330,91591,98587,98220,91211,96301,91719,95808,91535,95380,95938,90959
93182,95420,90437,90386,93377,99277,91566,97771,95027,94030,91656,96567
94199,92768,97823,97714,93840,96615,90736,97777,96872,98059,97333,97391
97286,92537,97109,98558,94777,97839,92744,93274,98228,90470,98397,99294
93519,92541,93261,98329,90615,92935,93903,96302,91973,95164,97232,96820
99042,92703,92841,92167,93508,93023,93458,97293,90794,94377,94611,98373
95804,96806,97010,91949,93870,97034,99314,92052,91063,90259,99191,96718
94329,97155,94941,90818,94909,90522,92530,99458,92875,98968,90549,97861
98415,92370,91408,92171,92674,90059,96445,98871,99414,91919,96746,94454
99930,96592,92294,99242,99596,92472,90936,97810,98494,96004,94526,93571
94880,90628,94024,93730,99697,98425,99733,93246,97674,98797,94789,94207
92809,95010,95577,95906,90961,93040,99298,90995,92497,97626,93098,97900
90943,99846,96076,95722,97221,93339,96827,97007,99565,95283,93226,96034
91257,99270,92546,98793,93374,98040,93131,94560,92125,93988,97141,97660
90560,90097,93001,97921,91900,95839,96678,95100,93903,95692,90962,94029
93936,95314,94380,90987,96104,96284,97233,90002,92925,96341,97593,96832
96822,93965,98160,91661,90663,90299,92095,97452,97986,96409,95821,90142
90096,93935,92047,92531,92355,94953,92695,91741,96853,93400,96423,98139
91036,98851,97494,90835,92307,94621,93897,90317,95732,91352,94932,97913
97825,96670,92031,92056,98924,96615,94259,93658,97263,94924,95859,93317
95457,90092,96327,98633,98635,91208,93052,93618,90265,94634,90153,94886
93942,95106,92955,98540,96695,90629,92645,97393,90280,91306,91300,97768
92486,97277,90900,97593,92403,92809,97706,96467,98657,98362,93920,92565
95006,97628,94345,93990,98668,90886,98673,95716,97705,96470,98409,94962
98989,97293,96830,96154,98454,99061,94192,91938,92572,93478,92353,92164
96131,98154,95025,99836,99965,98642,99927,98247,92068,98988,91440,98749
95745,99798,97146,93050,96938,96168,99780,99680,95040,97127,93004,90720
90782,90286,91615,94200,91699,98456,91624,99906,95910,96194,92327,94700
94795,92009,92460,99781,99275,99807,91690,97755,99315,99148,98923,91694
93734,90622,92657,97023,90099,99861,97182,94127,95484,96156,92911,95928
94060,95924,94888,90630,96483,98792,90809,92415,95194,90010,95537,93565
93055,99925,92604,99097,97110,94758,97717,93073,92259,99309,93534,97665
98013,96237,99085,95824,94580,94082,91211,96919,97460,94244,93945,93801
94577,97624,98505,97099,91055,92580,91753,99011,94033,92228,92247,94807
90485,92231,98971,92884,91137,96647,97307,99226,95122,94433,97777,93063
98570,99745,92145,92253,99154,94471,97774,94930,95878,93744,90499,92796
92458,99658,93662,91330,95721,96972,95496,91776,92534,91842,94120,99704
99377,95005,91953,95225,91200,97605,99371,96174,91627,96839,96665,98676
98510,98723,94620,90965,98627,90713,95764,97211,99057,98412,99026,90737
98243,90990,96885,91693,97919,92700,94522,94934,96834,90798,92439,90653
95353,91058,94034,97461,95599,90273,94242,98921,99633,90820,98473,94537
94744,91936,98424,96188,91329,92420,97080,98137,95967,99251,93276,90100
90596,92056,90677,92193,96542,96659,94500,95599,98887,91609,93660,92340
93360,91557,91622,92162,91451,99343,99564,93431,98934,95660,98374,90221
90333,91404,95922,93892,92661,94712,94318,95831,99015,93427,99459,92834
90994,95662,92753,91520,90655,90136,90460,92459,93901,95328,92619,90497
97646,99179,94466,96337,98879,95850,94705,90011,92652,91517,90025,93576
98684,90344,96793,99496,90650,94345,92610,99950,99311,94245,99503,94309
95335,91742,94982,92280,91697,97840,91793,92332,96628,92652,94707,99002
92243,95424,92636,91723,93970,99791,91179,91984,96222,91249,93002,98594
92442,98406,92046,94499,94492,90188,93781,94944,99356,90447,91694,91104
93633,91840,95364,95666,92309,95424,95288,96261,99399,97542,96595,97820
98452,98236,93105,97031,91598,98522,99110,97113,94968,98519,93248,98289
99155,94324,94924,90756,97905,94004,91425,96747,98263,93768,93433,94484
97020,99496,90704,99934,98618,93303,97175,92538,95705,90709,92903,95503
92667,94082,99624,98653,96047,96131,92074,97295,99752,98854,97397,90022
97915,97592,98860,91885,97213,93998,91265,93687,94841,91153,93029,91792
97023,97199,92375,98345,99087,97963,91438,95469,92408,95468,99664,93330
90997,95197,96057,92549,95293,94516,97596,96209,93908,95831,91061,98596
98532,95278,94662,99574,91506,95051,91418,99850,94918,92024,98278,99661
90481,99393,94376,95706,96640,97392,94538,95174,99149,96967,90565,92164
91058,90901,95344,98975,95926,98083,90878,99874,95134,93862,97980,93656
94547,95149,94823,98681,94940,92542,92790,92273,93992,91081,96454,90029
97878,90321,92525,94205,91143,95030,93204,92489,97573,93575,99793,92664
95951,99010,97945,96120,91628,98255,90842,91956,93838,93268,95781,97813
91107,90037,91996,96379,97826,98894,91811,90998,95141,91563,94096,90905
93942,91426,99276,94146,93641,90857,99770,93865,93127,98255,95115,95705
95107,93391,99088,99423,94115,92581,98829,94117,92800,90061,94433,94895
93834,91529,94641,92156,99360,94711,94222,91172,97206,92522,95036,94530
98117,97768,90864,97807,94252,91701,93572,97123,91301,92481,96795,96903
98228,99721,97536,94207,93191,98695,95805,96877,91094,91038,95791,98717
99677,98158,96313,92665,99587,98685,96404,99324,93589,98551,97017,91618
96859,97457,94624,97132,99343,91955,97761,90707,98662,92287,90699,96641
99212,99718,98282,96879,93283,94543,93693,90226,99390,97650,94523,92466
95724,96092,97521,90932,99993,96556,90098,93548,97929,95294,99672,98720
90326,94458,94698,91469,97422,90898,90923,95187,97524,97501,94158,98556
97497,97654,94287,92215,91454,92317,93369,93266,97650,97432,92934,94376
93131,96149,93582,99284,97231,96739,91689,90974,99901,94095,95010,95641
95583,92352,92696,99455,91724,92959,91886,96216,94782,90465,91905,91702
98810,94444,96978,97025,94517,97356,99172,97616,96033,91781,96787,97027
91556,92892,95043,92618,90510,94089,99478,96212,93810,98926,92198,96956
90118,97237,99638,92821,99457,96385,92135,95788,94307,96457,90770,96962
91145,91554,93963,98736,96669,97545,99235,92543,95247,93221,94537,97692
96430,99396,91600,95887,92316,99367,93198,94069,92226,90704,98952,99583
95549,92073,96619,95754,99337,95898,98918,98455,97537,92896,95769,94743
90477,90122,98322,90973,91149,96789,96408,98049,96569,98500,99095,91427
95980,90954,93335,91177,90961,92845,99117,99485,92221,99392,92520,94254
99370,93233,97031,90848,98368,92550,90947,90555,91349,93804,97854,90378
97630,90542,97166,97376,95346,94923,93440,93633,98018,97399,93429,90662
93228,94541,99280,91740,95801,96652,98756,90139,95408,97497,92659,94544
99356,98217,90407,98818,94013,98716,98830,92173,93693,95682,90109,98587
95666,93786,92319,93009,91798,92327,94655,99303,90007,91186,97268,90790
97134,99436,94071,93955,93357,92247,96560,91770,93930,97026,91268,96254
93538,90102,90475,92809,91618,99608,98414,93697,98536,93761,91704,92342
93400,94202,98047,98092,93449,98701,90987,99882,93246,93664,99932,95980
95754,91885,96669,99132,94974,96923,91453,93460,93559,99376,99314,93389
97521,92119,98530,95780,97473,95776,99699,96862,90666,98177,99774,97343
94778,99383,94004,98542,90293,93457,99726,97045,98016,94300,94862,96511
95809,95785,93706,90790,92683,91877,90345,95503,94183,90838,99520,96931
98551,95672,92675,90320,94044,91825,91240,93649,93103,97377,96521,95903
90855,96486,95756,90505,92583,95651,97412,94776,91853,92939,94663,97378
97130,97174,91415,98408,95148,90747,94699,99823,92420,97119,94556,95847
