UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
16242,13265,16492,19067,19185,15719,15936,17688,11523,10929,19890,11185
17270,17695,14018,12823,12262,10639,11389,10165,10809,10647,11584,19906
19108,16519,14426,12960,14020,19864,19436,10939,14940,19842,16651,15474
15230,10920,10437,19704,17272,18024,11179,17548,11943,16333,17389,19948
14909,14271,14359,10345,11541,18267,10459,18483,10230,12218,11964,18391
15578,16934,10211,12873,19896,18769,19938,15533,13262,14789,18077,17896
16074,12905,11370,12713,16957,15776,10714,15140,11550,14279,10402,11269
12750,17848,16644,10734,11134,11372,14836,11706,12782,19470,18179,10531
11584,11649,12155,10155,10903,16954,14068,19096,19653,15853,18051,13425
19367,15515,14696,14497,10795,17403,11478,10983,18767,17589,14242,14413
14411,10664,12485,13122,15615,16450,16637,14687,10454,13071,15433,12698
10468,18238,10448,14188,16327,16426,16281,14234,17693,19922,11033,14688
16736,16769,19938,15890,12102,14074,12943,11881,17017,15158,16379,19258
14923,19933,19672,11382,10240,19453,10024,14749,13709,16866,14092,19673
12472,16440,14936,11892,18118,15512,11627,12929,14219,10952,16532,16873
14755,11639,14181,18345,17116,19778,10335,13695,19641,14679,12224,17202
19602,18924,11853,10469,18506,18828,14743,13059,11769,14485,15325,17586
19113,13448,11296,13712,16844,11983,18774,15843,19598,15709,11388,15975
11139,16950,13874,13704,12619,18705,16894,12929,18220,17654,19376,16680
10220,11299,14199,12419,14280,16264,13715,13251,16610,17569,16608,16272
15860,10892,17137,18172,15180,14911,10707,17452,19370,14978,15466,10378
11042,18439,17686,15038,10094,12725,19856,19669,10473,12860,17154,19189
18015,17035,13695,11808,10942,10645,18249,10355,11024,18608,14955,19407
15018,10243,10277,13258,18367,18807,15059,14846,12856,13603,15161,16289
16980,10146,13468,16221,19068,17625,18623,12253,11960,15428,18898,16227
14320,12254,19127,13793,14716,12269,13724,10971,14361,19567,12947,10245
14221,15196,14742,11208,13249,13846,10473,12673,10478,12686,12101,19380
11822,18569,13603,14525,12930,13513,18073,13044,15872,17151,14872,16681
13803,14733,18616,17409,13260,18531,15419,15079,19371,12618,15681,14237
14022,14207,15656,14599,16981,15857,12614,13187,18316,13339,16982,15840
10564,15097,14046,10473,19227,14721,14526,16222,11742,19864,14056,12291
15727,16979,18829,12814,15352,19987,11709,15008,14073,18099,19523,12684
13681,15400,15370,16954,13434,19463,15923,11289,11707,14285,17079,12632
10484,19834,13044,14703,10238,11617,11234,13126,12329,12445,13143,12131
10737,12396,19827,19574,13914,18439,17009,11959,13898,18117,19719,11161
18570,19204,10323,14329,14597,15969,15198,17838,18758,19211,13460,11015
18301,16150,13871,14330,18801,13652,11567,12270,11174,19062,14678,15463
19427,15686,11291,12077,14012,17518,11745,19218,15348,18814,17309,11575
18498,12936,10892,13241,11721,19467,12930,14998,14597,15553,14505,14450
11176,10088,15679,19491,10231,17570,17748,15459,10556,19536,15197,11063
14218,17010,11508,10628,16315,11316,16501,13138,12032,16939,13596,14437
18988,19153,10539,18002,18599,12817,17908,17084,10188,10880,19800,14486
13410,15842,12670,10324,15205,17129,19660,15252,17638,19054,10936,10459
14349,15651,19316,18330,14881,10353,17580,17566,14888,13402,12363,17827
13880,14415,10329,17260,14973,10986,16146,11696,11891,15561,19605,14543
10335,12052,11635,14344,10123,11342,16628,18397,12677,17085,11339,11109
16499,15337,15030,10654,12737,17367,14873,19033,11479,16478,13305,10296
15240,10790,17416,15528,10973,11839,16093,16771,11768,10217,17149,19959
12863,14259,14717,11730,16355,19905,12127,16518,15353,19589,16616,17672
14665,13848,17146,12969,13604,11807,18051,18077,18239,12766,13795,19129
11158,16623,15973,11865,12060,12768,10006,15587,13971,12521,13804,18702
18146,10566,12178,14595,11786,18709,17504,11070,18518,16395,15602,14955
18141,11236,17013,15225,18163,18418,10101,19189,15301,18297,19864,12221
10014,14494,15042,15212,17495,18042,15688,11629,11176,11181,10189,14481
15312,11026,19450,12711,10597,15815,15004,19923,15645,17195,10478,10983
17038,17089,18028,18964,18339,10799,13889,10480,12847,16291,15357,16828
11522,11804,12495,17070,10769,13556,16824,13377,16011,13028,14951,16622
18308,12886,11569,12585,19762,17571,15190,10084,16959,18294,17622,16062
18001,12788,15967,17337,14955,18181,18151,11385,12249,16169,12565,16265
16018,16615,10772,14554,18037,15405,14181,11788,13607,12435,10394,10819
19029,10555,16687,16365,15887,19096,15709,17203,14984,12028,17038,17309
10049,10103,15750,18157,14083,13774,14618,15072,15073,16198,19071,18939
14951,10246,12315,14712,10641,17729,19340,18361,19965,14458,17216,15501
18306,16876,14898,17977,14675,12734,16544,18355,14039,16594,14442,15561
19347,14636,11915,15586,13737,16135,17766,14226,14956,17344,10275,14174
19970,17659,16759,12830,15067,14977,17801,17338,18514,16843,16767,18812
14339,10571,16556,10382,18917,19485,10571,12385,16795,15864,10064,18271
12626,16620,10307,10742,11858,12870,14230,17940,15420,10188,13533,12254
13169,15769,15176,19216,19936,16736,15231,19616,19066,14961,11228,14360
10199,15659,18010,14951,12948,12282,16098,13134,18385,16874,19737,15351
12956,14461,12673,11980,11488,15745,11660,12293,15264,17595,12708,18446
18200,13165,14943,14776,11210,18213,12819,19914,17535,11663,19323,19087
15818,16621,16605,12858,13560,17632,16123,16400,19110,10169,17220,10062
13463,15381,10935,12394,18730,15020,16904,13822,11234,17277,12399,12802
12026,19028,13949,12157,18139,14386,18040,14737,18516,18278,15911,18712
13852,15541,11301,16060,16748,12133,12253,13809,17264,19822,15861,13276
14929,12022,16313,19922,14547,10436,11318,13564,16459,10174,19263,10928
16136,16648,14264,13172,10145,16120,14654,19517,18724,11634,11810,14632
16517,14982,18305,17366,14323,17307,15837,12712,18567,11491,13980,16592
12676,17169,14494,19479,17635,14901,10043,10041,17277,19341,14803,15882
10897,19231,17366,16551,16643,16383,10177,12302,12766,10259,12974,12613
10373,12034,13806,11885,17741,11511,15213,15301,19574,12322,15578,12579
17455,10529,15168,14723,16863,11550,10408,11512,15155,12323,13035,13314
12874,10497,19615,17267,19593,18707,12156,12445,16467,15028,11668,18430
12782,18235,11861,10734,12101,18717,17299,12544,18478,14141,19886,12351
15807,10565,12795,17953,16726,14062,13924,17521,11703,18338,15113,13380
14529,12060,10659,18763,19795,15628,14265,11839,17494,10917,15862,16216
15728,13092,19135,14234,11366,11388,18831,10768,16994,13690,13752,14432
12705,13808,18714,11187,18042,15071,14343,19504,19653,17860,17541,19254
12275,10491,10310,16826,13571,15531,11608,19609,11011,19411,16684,17539
17810,13276,18059,12704,19886,10124,12362,12825,12546,12680,13485,11092
18264,11892,15806,12195,18663,13438,19841,12665,10206,10288,10895,10519
10765,10865,15851,14092,14038,15769,15475,18525,11815,13881,13202,15326
13342,18331,16522,13229,15221,18909,17270,11721,15827,18007,10581,19092
14943,10681,18354,13471,15488,14903,13574,13735,18067,19554,12523,13050
13567,14208,19856,10289,17834,11187,19471,14712,16612,11315,11515,10186
13227,14180,14899,16492,12779,18347,19018,15502,17674,16938,19848,19560
13351,12744,11198,10061,11647,15211,19937,10865,10005,11165,16566,17459
14493,17363,15019,15059,15901,15559,13202,19990,19155,17180,14141,16809
18770,13472,16027,18328,15232,16912,10887,16108,10446,17186,13316,14115
12398,19983,15749,18579,15090,11479,10038,13206,15918,14103,19779,10091
14936,17784,15833,17631,18519,14502,11307,12916,16011,18776,10047,14647
11031,19876,15690,16738,13642,10881,10791,12366,17260,10647,18123,19049
14697,16912,11620,10283,17333,16129,17717,19684,18311,12952,18074,11969
17500,15014,11160,13510,19493,15302,10051,16455,15195,19034,10109,12282
12777,10846,12037,19845,15683,14917,16779,19165,16048,12648,11514,18973
17170,15677,13470,11968,17541,18510,12512,16315,16831,14060,15681,14088
12443,13328,10790,12439,10345,16381,16451,11380,19284,16483,15865,10855
13988,10945,14433,14854,12770,17431,10866,18009,13634,11874,14180,12248
13974,10410,13092,19088,14703,17638,12293,13583,13377,13074,11900,17891
18289,14021,10642,19838,19623,11475,18950,10703,13749,11275,14627,12686
17075,16437,12062,15049,15103,15769,15987,10240,19040,16652,11039,15420
13671,19345,11874,16610,11173,14284,18349,17723,16100,10886,15211,11176
10918,18147,14008,11693,16209,17892,11877,18590,15068,16274,14656,11254
12752,10562,17336,18440,19786,19313,10415,14930,17069,17112,19544,17370
15614,15714,18777,16647,12098,16189,16172,10939,16193,10493,13025,13662
11365,19326,19358,15707,13506,16885,10401,12315,15485,10809,14400,16595
15132,10509,14097,14972,10952,16224,10920,11148,16003,14291,16013,19153
13335,16190,16438,12231,14485,14105,19681,15971,12333,16109,10595,17334
16212,14412,18955,10922,10187,13397,15305,16737,15223,16887,12611,17503
18580,12600,14744,12827,16680,11697,15423,16326,12573,17575,12795,12878
17357,15322,10920,17465,18921,10489,12838,19792,13448,15752,18901,15072
15823,17162,11772,10146,13658,19200,18493,13551,11094,10030,17343,18375
14442,15492,19466,18665,14140,18127,17962,11323,13781,15126,10019,16627
11677,17821,14188,14683,17656,17105,10082,10510,16685,10173,13329,13413
16937,11093,10108,13430,17984,11166,10090,16977,13850,13399,15184,12263
16472,16242,10120,13944,18395,17967,16318,14944,19105,10840,19118,16027
19409,13898,14474,11269,12654,15774,17284,19724,16596,13151,18259,15112
17339,16154,15635,15509,16975,14728,14704,18547,18683,17190,13258,12080
19052,19787,13980,15911,12628,19674,16701,16079,10042,14623,14908,14291
15984,14832,16914,14267,13021,19626,11689,14255,17652,16875,16669,19990
11016,11601,11912,12039,12020,12904,10599,13141,17181,11823,16837,11126
12810,11819,19824,10046,16666,12352,19000,15357,10990,19480,19442,13963
14111,16259,11641,18155,10015,13467,11568,17153,14228,10871,11163,16003
16886,10801,10760,18780,16725,18914,16535,16321,17553,18452,11707,16013
10121,16249,16039,10482,17674,19555,18440,13214,15082,16203,16812,12278
15460,16808,16937,18536,12786,17718,10004,14080,19949,13488,15027,13763
10037,11667,11694,13931,15240,15766,15364,15699,13280,13442,16258,18419
14018,13472,12314,10326,16748,16605,19896,13400,12672,12258,15899,11346
12031,17388,14186,11718,12267,16179,19066,11967,12044,12044,13706,11187
19190,12084,16292,19141,16414,13300,15800,16587,11714,14495,15840,18218
16901,16281,11676,19015,18124,10305,15494,12017,14294,16126,17866,13770
18321,13376,12908,15839,11183,15243,16447,11589,11262,15470,11693,12503
10370,11873,19425,17080,10917,14176,15445,13070,14169,16984,17701,12997
19967,17336,14495,15136,16182,15518,12170,19547,11423,18084,11525,11074
15297,16680,19140,17761,19537,14395,15044,14352,12566,14684,13608,13120
16978,18987,16706,17803,18283,12071,12894,12616,11093,18689,14456,11096
13934,12355,16094,10009,15857,18408,19580,11017,19738,17619,19398,14741
15825,11292,10503,13436,19786,18524,19865,11660,17512,10110,19263,15366
12768,10440,15402,11454,19052,19923,18342,13518,19089,16845,12382,13139
18788,17942,17426,14883,13521,17882,14398,12069,18993,16726,14551,11820
11946,11328,15063,15861,14777,15215,10572,13107,13664,12692,10354,19108
19241,12899,18413,17702,14985,14178,11406,10070,10319,13666,10912,10257
12670,12018,14947,13974,19548,12470,14918,10043,14368,15509,18959,18354
13784,10088,10146,12527,18356,13853,18321,11493,10792,15579,16418,19852
17060,16384,17315,19808,12203,13640,14434,14597,12614,15159,16887,19077
12860,11318,11835,19340,19796,10389,17441,11514,16326,13580,19302,14532
10529,18956,13259,12479,19150,15080,16064,14727,16038,17984,10658,14960
15169,12418,10609,12996,13658,16921,18565,17852,17836,14412,12786,17426
11645,14305,19450,19397,14439,15092,19393,13687,12412,17705,15568,18690
19870,16629,12421,17418,15841,12371,10807,17649,11384,12324,19901,10225
13604,17449,19204,15706,13262,15722,11752,11009,11745,16236,15748,11241
13397,10323,15516,13202,17683,18620,14096,11796,13128,11036,13938,15932
11341,10133,18002,14730,10308,17441,14261,13546,16262,16852,18442,19864
16368,17274,12619,19282,13815,10399,17532,15749,13813,15125,14527,15364
17439,15120,13316,15088,16600,13287,12992,16711,11585,13626,14203,16114
11338,14263,10543,17202,18990,18130,12617,16864,13263,15849,10156,12822
18821,14406,10085,19504,10207,16048,10019,16360,14360,11361,15276,17350
11124,18365,14197,13325,18074,18831,18593,10408,14998,15088,17669,13132
18586,18560,10302,13174,17737,19156,12105,17123,14112,10074,14985,17077
10460,17357,11008,10710,13648,11112,10959,14197,13983,19774,13985,12616
17595,12574,11792,19264,13275,11405,17477,14958,10051,12555,11147,17829
16266,16854,15454,17403,10961,10737,12059,16815,12100,15987,16737,13397
17074,15301,13017,13534,16781,13154,12092,15307,11607,18025,13986,17483
10763,11666,10307,10242,17874,10408,11505,11071,11527,18222,17000,17963
19649,18337,13015,17559,11298,18117,18812,11701,12612,17508,16382,16281
10524,18447,10398,12342,19382,18793,14467,16212,12937,15683,19508,19383
17635,16289,15958,15882,10879,10940,17170,18866,12417,18788,19476,17813
18922,16612,15121,14539,15119,13078,19321,14280,17569,14789,12743,18055
17274,16547,14304,10969,16177,16660,12753,19979,14165,17366,13307,19881
12968,18379,18424,16609,18556,12940,12664,16455,13899,12385,19809,17915
15849,19482,19299,19640,13140,19828,16103,12656,18363,11445,16880,19247
17900,15958,13173,14850,19833,14843,18635,13042,19240,13098,10745,14010
15347,14332,12588,10106,19558,18806,17970,18560,19299,18302,15544,12857
18984,10073,15415,13713,18707,14324,16516,15589,11532,13413,13232,16957
19721,15761,13989,19455,11555,19092,13855,10099,15975,17232,16062,19993
18138,12904,12610,13117,12391,13722,14898,10469,19675,10045,11109,13464
17589,16198,17993,18755,18296,11041,17575,10398,14447,11586,18276,16027
15005,19130,12132,15115,14637,10564,15888,18833,14425,17178,13082,12148
15873,16273,13391,16961,16900,10676,15182,17189,16010,10123,19113,14609
16036,10246,14107,12999,19168,12664,16259,13844,15209,11434,17076,15335
11069,12301,16670,15936,17095,11785,12301,13349,14177,13411,10526,11984
11707,16621,17351,18368,17378,16709,10681,18786,18709,16778,16268,16679
13438,14816,16512,14288,12570,14088,17374,12296,10912,13533,13249,12144
11605,13622,15505,15350,14855,19632,18619,15789,11777,14527,12776,14616
16190,14523,12265,10024,10163,15669,17325,12103,12430,11148,18621,14378
14660,15673,15359,16572,15274,11101,18876,15450,15082,10278,19041,14132
15911,12148,13071,14933,12964,15044,17490,17906,10239,13984,14303,19130
15187,12054,15607,17652,18699,16911,17307,11447,10020,11399,10683,17941
11687,15529,15417,12203,12747,19487,19759,11640,15544,17095,14607,17247
19396,14479,17872,12082,18808,10540,18411,16769,18937,16243,17686,13376
10735,18298,13351,19744,14302,11112,14818,18584,19142,19536,17195,17814
16613,13526,15150,13796,17667,12731,18179,13937,18662,19178,16329,17003
15805,14768,19499,10888,19186,19597,18454,10527,15510,15415,13574,19716
17245,15424,18809,11895,14043,19752,17753,16780,15901,12399,12882,16033
16265,11197,10821,19038,13281,12387,17959,14355,15024,14882,17771,10382
13347,13935,16932,10279,14299,12246,10900,14700,14591,12074,10566,19205
15538,14056,12246,10144,19943,10390,11402,19358,12993,15608,13019,12485
12782,10097,10315,14249,16763,19701,13177,19119,14406,17502,12747,19932
17851,16749,17893,10858,10016,10452,16976,17686,15256,14765,12925,13566
16254,17242,11538,11940,10578,13221,14034,10389,15918,16620,19595,14081
15025,17866,10773,16403,14316,15861,10183,10445,15709,11282,14377,17278
15779,14431,12719,14685,10733,10610,18992,16372,12186,14155,17351,17639
11753,13833,10943,12652,13134,10292,18841,13197,12436,19917,16978,19150
10420,15541,15209,19458,13947,15157,13621,14636,12766,14983,13056,18804
16781,10329,10730,19540,19989,11599,12764,16861,17517,16762,13020,12611
11408,14065,15276,17819,19879,10355,15618,17522,19039,12720,10900,14836
10749,12615,11115,13021,14751,13131,17954,16295,13623,12527,13639,17570
12419,17420,14147,10644,12647,15185,19155,18994,16406,18397,14230,12652
12003,19486,18655,12366,10254,10921,18580,19484,19234,16956,13361,16972
13031,10843,11269,19383,13575,17921,19396,11659,15633,19296,17853,12447
12194,11291,12813,17808,10592,19257,12921,19385,17368,11099,17506,10170
17777,16579,14446,17524,11381,16721,17767,12273,18034,12598,13249,19009
19660,12805,16055,17894,17592,19709,18648,13826,11409,10311,16180,15172
10452,16942,16742,12588,14666,16329,15024,11701,10818,19143,14429,17020
16496,12847,12691,10949,18045,10492,15303,11227,14672,14513,13801,16047
15694,10294,15599,16682,13932,14802,16128,11761,19359,19861,19032,15922
16895,19391,17905,16637,18547,16148,16252,10971,17775,18839,13714,13040
17952,16507,17536,10382,15089,16117,10322,10707,13751,12863,10626,11118
10414,16093,14595,12813,11293,19468,13659,13340,15549,11008,10511,16462
13799,16676,11017,13440,13321,10290,18990,15912,17449,18176,15086,10623
11015,16544,10088,14021,13814,17186,17498,19402,13275,11294,15065,11068
16575,17324,10446,19016,14580,15997,15978,17339,11799,19782,14070,11618
13630,19864,11704,11910,19452,13770,11627,10131,19548,14541,10529,17350
19983,12718,19378,19109,14714,13923,13871,19227,16577,13450,15909,18355
14182,18927,13806,11784,18164,11450,15899,13016,17049,10988,10640,14610
17524,12530,11930,19352,10845,17591,11531,14389,10590,15692,14147,10678
17138,13077,11128,11554,15848,12524,16218,17056,17833,13740,13849,15760
17951,17033,15682,13239,15182,17502,17034,14931,15561,13665,10640,10650
14977,11415,16424,14375,19405,17443,12978,18533,11207,13856,16266,16876
19791,19763,13969,13241,13403,18744,13396,14226,10124,14512,14610,19768
13780,17651,18472,16343,11187,11396,10724,10612,18831,12347,18772,19012
19034,14500,15186,15436,15716,10847,10713,10883,14227,10478,16859,18368
14408,16788,14287,16873,13997,12659,19011,19154,19464,13943,15134,11024
14790,15808,17512,12374,15978,15834,15605,19498,18845,12106,16997,18670
16415,18369,14665,16865,10181,12262,16045,10267,10359,16428,14487,11556
15856,12550,10459,13822,17668,11940,11833,12118,15535,14290,16632,17826
19971,15499,19422,16666,14727,14508,11718,11582,12442,14290,14164,12241
15993,14687,15840,17699,13140,18485,18845,11780,13102,15627,16406,17470
10742,14754,18178,16133,11274,16832,13910,15666,17564,15317,13633,17191
10419,17774,13017,19818,17488,18176,12316,12594,19290,13197,17177,10324
15919,19998,16834,16896,12362,18801,18314,16099,14135,19326,19976,18242
10897,16121,15122,11666,15211,18702,13985,11539,17110,15524,16635,12568
14271,17968,10212,17587,11467,13526,13993,17013,14431,14415,13675,19223
10327,11469,10221,13115,14764,18193,16230,13403,18656,16619,16032,17734
17417,19095,13310,19509,16558,15148,13455,13745,18899,10131,19097,14174
17428,16009,16645,12591,15056,11084,16723,16782,16710,13459,13753,13853
14916,16146,15210,14533,18045,17455,10054,12515,19364,12023,16201,19251
