UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
27369,27671,23420,29649,12024,21623,27670,21640,18435,14670,20514,27075
26945,13705,12952,28114,15389,22792,28644,28960,19695,28914,21612,17703
19320,16126,10910,19910,19310,16217,18461,25941,13616,18853,17402,27691
16433,15516,22167,15794,29213,10450,25656,22629,14258,22179,16483,16699
12400,17873,13989,18309,17431,19766,20207,24578,19045,10858,26858,18411
15783,24026,27768,16754,19231,21339,13232,17629,20284,28466,19407,18163
17393,19138,25012,11380,20577,10991,20889,22494,11452,22518,11163,16549
17393,20336,10255,27821,20684,29876,24231,13870,18479,17297,10280,29017
27718,13277,16472,28998,28087,11954,28821,13995,28570,17694,16138,26421
20623,25099,12885,15363,27068,11753,18849,10387,26945,25187,10033,10636
11761,24310,16494,26157,28913,24774,25586,29808,25131,21410,25775,27872
17390,19416,22923,13841,24585,24815,15614,25980,18490,14927,20048,15447
29281,24102,14044,18526,23649,19749,17356,18825,26737,19197,12891,29133
16165,28021,23447,20256,21368,11051,11080,29607,26327,18894,11351,10443
27948,16767,22742,14626,16647,13903,17408,10584,20483,11256,20680,27302
28979,11608,29775,20205,29711,15592,27377,22183,15388,23250,22784,20020
20953,14075,26589,13164,24005,29197,12809,10345,23068,22991,23540,19293
15020,10780,25207,11821,11332,25859,27814,20265,10071,23021,23963,11922
25450,18085,17186,16361,29746,13896,26521,10218,24890,25924,15725,10112
10749,24226,19060,18236,12254,18090,27406,16619,18779,20593,10141,19734
18685,14074,23231,18148,20855,16167,27957,29294,21999,24543,17580,21003
15917,23709,24431,11816,22356,14946,10815,29394,18997,18035,12326,26335
11520,21140,26164,29754,29075,13169,19993,23875,25971,17088,21063,15512
22215,26239,11378,16959,11410,22734,18505,11027,25529,20196,12742,21692
26425,24178,22658,19987,18137,10052,28337,27175,11009,23252,14117,24371
22217,12411,15152,24191,24914,15264,21896,10843,20779,16895,29438,27793
13691,21582,20014,22296,18124,14074,17750,13797,18437,18099,12506,29691
24093,15537,20239,21688,10899,11115,28906,24417,10792,17393,18156,28652
26214,12839,18170,16984,23962,28354,13958,24477,23274,12979,15841,11413
16706,22415,18850,14478,16149,21361,10347,13394,18110,19005,19655,16429
22771,26706,12517,15598,17958,25431,29908,22214,12220,25418,19709,18750
22058,24422,20967,20680,20125,10884,28718,29566,11589,26581,10786,20593
26082,17370,17861,13976,14131,22970,19006,11039,23713,22749,10956,23358
25240,18106,24985,22366,26469,22095,15451,27223,24101,20788,10704,18700
25383,24115,26463,10516,23538,28004,24177,29002,29227,28961,17864,25618
24886,29294,25166,29506,11509,25133,14660,15504,29613,27740,28484,28935
14730,24845,29164,19363,18104,28369,22562,20016,26674,19849,22371,21385
12066,16929,22866,19261,26922,19507,19966,18114,13734,12096,18824,22339
17106,10354,26887,19414,28410,24978,10414,18888,28790,29050,10055,29721
17016,20306,20413,27735,12200,20315,12334,23576,19362,17083,10332,29054
16237,16879,15003,13243,25886,26332,20741,13516,24767,15781,23238,28279
21384,14882,21004,27060,27766,19600,14760,25920,21631,15117,27159,28155
13200,21290,21017,18938,17431,13743,29606,12843,26586,12782,21843,19505
15523,10789,21496,19993,19462,14096,20362,19050,23345,12485,29440,28547
23480,26998,20192,13715,16660,22275,16268,18269,10377,21707,21842,24514
24401,14803,11045,15526,27608,13625,11902,19618,25378,27243,26109,25896
20324,25990,11304,16081,10665,23121,20361,20044,28773,14134,18559,29137
29375,23849,18002,20693,10181,26778,21640,17967,25391,18026,28907,24452
19865,14053,28485,12438,12852,27379,13793,14459,19245,21390,17898,13745
29325,28509,26399,27639,10480,29081,27919,20568,15763,26411,14136,26879
12117,29527,16136,25990,13869,10766,10426,28236,19776,12954,12501,10014
11538,21844,21495,28617,20745,16985,18353,16657,20254,12133,20840,15655
24121,23409,29047,16245,21878,26015,13234,14636,17114,10150,16733,13032
21286,27748,13121,26639,16231,13170,16588,25388,29779,26619,16376,26390
27759,27861,23031,15065,14785,22938,14112,26023,21803,13912,10368,29119
16191,10885,10339,24436,25875,27465,18144,12522,23931,13439,21750,20913
25331,18098,13064,21629,13261,19045,12362,14797,11560,26474,25176,22826
29180,17404,18553,17340,26668,23899,28692,28092,12579,28218,24556,17114
24678,28534,25549,28697,29981,14989,12511,22499,11155,26840,24757,10663
16838,17049,10588,24245,28016,18416,13159,21296,20758,10292,17098,23093
26050,27436,18188,27680,28531,20242,16294,18744,14714,22251,17388,20185
17884,10520,29933,10544,16647,22686,24564,19335,24704,15861,24410,17753
14071,17950,25791,17803,16703,13604,29249,15843,10794,29000,16951,11723
29557,28568,23285,23643,21726,21456,10171,21541,22998,10107,25940,12134
10626,12389,21565,19053,16408,19994,19622,17380,15910,14489,27548,17144
10560,27189,27089,29305,16115,19218,22597,27598,17532,10564,18802,28881
29252,26129,16143,15029,13399,28650,19587,22588,25244,20889,12069,14295
16901,19627,21728,29995,15492,21630,15385,15770,16507,25450,23252,14127
20838,25215,10394,20974,12992,11450,19019,26438,25031,26931,28333,29674
29650,22686,16179,17020,21157,18950,19422,20840,24239,20626,20293,18806
18671,25405,28187,27524,28283,16624,29984,13449,24490,18751,20767,17111
12260,10882,22246,24081,16156,12877,18993,19778,13978,15041,17411,27631
21700,11726,27784,28097,16767,23906,17204,25489,26124,16752,13218,17440
20669,10585,23118,20723,24694,18041,26678,28101,23017,22926,21026,21273
11390,12636,21471,11493,15608,24742,18983,14710,15501,14244,16618,14844
13819,20930,14615,10823,13547,14533,23472,10818,16083,27897,21100,10972
29297,25184,21096,26486,27344,10286,28832,19676,21372,14451,20186,16981
28330,21080,19252,22616,26420,26601,27357,22870,26641,20722,12025,19178
14697,27159,16866,22486,20414,20969,19747,11942,24398,15729,24361,13182
27602,29007,26680,11095,17047,17540,24836,21318,19441,27565,26187,27975
29727,26975,12487,14410,21424,12730,21638,10991,11029,26458,29361,10465
20749,28949,22675,10493,11236,23013,26247,23122,29136,10633,27449,29452
15197,20440,13423,27372,11836,19202,12228,10788,20495,27048,12866,14120
10201,15506,20094,10379,15857,27137,21614,28127,23283,24228,29509,24418
19657,12760,24964,29877,14968,28636,14737,10934,27548,23545,28918,29482
11576,18276,15786,25086,24615,27726,18085,11727,12047,25550,20631,17541
11215,26156,21523,26156,11888,28636,16334,21556,25719,19446,14218,24000
23561,14396,20243,19838,26329,13471,14159,23074,14157,15916,11049,10983
19670,17828,23300,24642,29344,28227,27187,11478,29627,28082,26919,26848
20062,13194,10694,21479,20098,14179,15983,12226,19423,10152,19667,12234
28493,23770,15096,17261,19674,20655,20503,23363,12536,21055,29206,23266
29443,14858,29874,12111,14525,26522,10025,11438,19876,12047,14058,21284
20120,12021,29955,21933,27330,27265,10540,24706,29029,19659,27916,22471
23223,28835,24386,25994,20051,23816,27140,13945,21145,20794,29845,27379
10134,21799,21796,23821,26341,29720,25887,27397,27292,26871,27357,26787
22074,24839,28841,27821,24608,28829,10358,12116,12535,11392,14909,19926
27129,20700,21261,19553,28641,21949,25470,16315,28297,10447,26840,18297
21234,12148,18762,17449,14614,21210,29354,16648,19393,25874,10391,18622
17249,18814,24841,23315,20153,23640,28629,24953,20529,13858,28288,14473
25663,19234,17010,22627,22512,28191,17677,10748,27115,17961,22930,19802
16477,12425,10421,27530,13872,12883,20755,27103,27263,23502,29355,10397
13542,12689,28164,19002,11438,21207,22502,22300,17557,22661,17898,21723
10395,11834,20673,24104,12502,19543,16053,22361,14188,22649,10650,24888
28135,12504,11623,22972,28513,27230,11748,16815,27272,21211,23255,28519
17514,25009,19075,11297,23209,15956,22205,20512,22896,14217,21811,13710
11971,11257,29842,14878,18992,25456,27880,18666,25188,16891,26285,21858
22888,25668,13899,10982,22161,27817,19217,11510,14128,18047,24999,11804
19284,18310,27650,24654,16480,17643,24568,26481,14488,25212,28459,28505
23689,18828,15042,23516,14735,19512,15510,18631,23126,26008,14738,14547
15448,18155,13746,18203,16907,26964,16777,26067,17172,20133,10669,17929
28262,14180,19759,12557,12479,20105,14137,22772,21527,12277,25300,16071
13656,21832,28475,20337,12276,12013,11620,10032,19189,25342,12329,24409
21750,17328,12540,27108,11324,29666,16477,28368,26566,24945,19420,14062
11637,28640,27269,28607,15211,20378,28270,16534,29281,15924,14612,15135
19193,26777,19273,13250,19124,25017,24672,24842,22993,17707,20209,14788
11739,21161,24795,13964,22472,10177,23529,28656,11109,15539,28158,24523
13301,21007,25362,29055,25190,19535,10617,14479,12194,14762,26663,18280
14732,17242,22604,18096,16552,19279,13193,28499,13160,17240,14014,22944
14250,22978,13605,19877,17415,23319,29055,28030,13635,22009,17354,27862
29788,12690,21203,27432,12977,19939,12406,28724,14263,21933,19982,10735
21125,10219,21777,26103,29787,20740,17844,24535,20297,21344,24234,15770
26948,29522,29048,16032,16101,16436,14063,29367,19908,22857,10275,18785
19063,20332,13545,12291,23730,20372,12387,21716,28956,15820,21726,15813
26603,23900,21432,26290,14221,23166,14716,13749,12965,26983,28618,19579
23924,14890,18900,17886,28944,17083,15571,18047,19841,20513,11989,23954
24216,24786,12965,28303,29933,12530,26897,21187,11008,12758,11867,24150
23551,23210,24948,29427,11336,27707,15089,25718,25655,13860,24129,13498
16735,10497,20674,11656,27966,15578,11692,19666,14414,27069,14721,24494
26220,13308,15881,26035,27580,18522,11522,28841,15591,14904,21466,13899
13179,28277,15137,21511,24362,29491,24665,25283,18912,27711,23065,11838
13635,18502,10464,27659,11944,16592,22348,20130,11623,11146,16089,22624
26440,14854,22199,26456,23130,18458,29534,13993,29691,27153,15797,21682
20204,14613,25527,14418,27197,15889,26355,20798,17726,13454,13859,16050
12899,21178,20159,23347,16941,29751,29777,21533,25174,16225,25089,17792
25211,29949,28926,25009,12298,22243,20900,10729,20589,23496,27388,21689
15469,15726,20916,17650,26966,21305,20886,12480,19407,22401,17079,18313
20393,10729,24280,13244,29589,11116,28024,16377,16899,19454,22845,25205
12076,26749,10769,25212,28266,17335,21753,19719,10333,16647,17869,22577
20749,21893,13001,27011,23695,22233,11999,15770,24326,29471,15449,10218
25192,14509,23091,29429,25924,28167,16647,18355,16682,22519,29754,28387
13636,14726,26011,16266,22602,28817,18661,13643,28795,22327,23526,17944
10690,18561,10463,20098,15269,25819,20147,17301,16809,23164,10984,26432
20371,28577,21555,23436,23600,28078,27580,12201,29243,17826,26261,24582
22691,22382,14804,20338,25965,24954,13117,28646,19017,23360,10960,19527
19513,10537,20191,20617,27243,25189,19039,14950,23719,28397,10353,28201
20250,16326,10232,22336,16038,13785,21568,22525,17620,27050,19404,20545
17481,19294,15293,19693,23793,28391,20152,10048,10874,28964,10075,14793
22610,23802,19254,21247,26511,17401,11063,19618,14940,13726,19433,29607
22969,26910,14528,14207,11105,14407,20915,19889,25914,15043,24854,18436
21702,14317,10021,27382,26657,16418,12826,24367,21902,17141,20870,11656
23430,10331,21785,22504,18192,10949,17216,12207,16007,18513,21358,17429
27456,16450,15899,17624,12562,18922,23757,23966,22417,20029,24774,24034
10848,26227,16316,18963,29797,18723,10300,23365,22341,23774,15908,12908
24887,19529,21395,23756,15223,11626,24836,17697,28717,22560,15930,11390
22249,10640,10084,17831,22042,24186,24282,18519,26787,19832,22071,25442
16168,26462,24284,19556,26521,15660,23293,29892,24535,16645,13697,29205
24024,27147,18569,12219,20483,11041,13314,29505,19998,12336,13937,19348
29007,13621,24781,12387,16435,26224,17620,23129,23273,24294,24650,17731
27426,27369,15974,25739,21684,21764,12439,17932,27733,26297,16609,22426
10249,11595,24692,20026,12843,23608,27592,23840,15463,29319,19049,11024
10533,17395,17888,19957,25057,27254,15795,23655,17870,22430,27444,10243
27606,14303,11537,22136,18703,28363,28505,25165,21379,25652,28323,11670
13151,22197,22104,23132,15825,12233,27734,21737,16749,12777,27900,15444
21384,17232,16637,12969,23969,19576,27931,10216,15853,25295,28859,10375
15474,24475,17584,21530,16535,15403,20836,13052,26962,19650,20226,25958
20861,12282,13649,27839,28330,10559,17031,27450,10516,28829,11319,18427
13483,26531,23340,10194,21720,25312,13128,15861,17658,27212,24908,25789
25912,10065,15502,18363,26904,11470,29962,21293,23934,13006,18481,16451
11863,10944,13214,28679,15607,10209,22073,10490,20534,25592,12060,28568
28105,13093,16449,13359,22384,23206,18369,22026,12434,26601,29603,15853
20200,12334,11056,28182,24106,22378,27089,15744,23179,16586,21555,26420
18426,21392,25343,16439,25175,26571,18992,13812,23633,21530,19095,27266
24130,15592,28748,26163,21662,16223,20081,21583,13244,20541,13575,20300
27017,10900,11892,19294,12298,15969,26641,18941,16240,20977,19011,27673
13752,29026,21023,24152,10322,17638,21411,12577,26689,15776,14747,26652
29516,27621,15632,17839,12506,20531,15569,27526,10543,28908,16164,20197
16628,20543,10873,27300,16752,27661,26421,15287,26889,27833,12523,23074
21764,23103,26629,24230,28319,23433,26257,17280,25097,21045,12453,15305
14187,13511,21889,20932,25204,14029,27074,16653,21708,12598,17544,11557
13089,21365,17131,21200,14432,23363,14531,14677,29937,21567,26644,12168
20325,14286,15831,29514,21401,20253,27410,11286,23066,24802,14956,24426
28806,24435,17811,11633,17356,15730,13017,28353,14211,15053,19555,17037
21231,14576,21628,23283,12060,16607,24288,12349,23118,28312,13729,29354
21319,28515,12900,19225,11101,22977,21900,28894,18665,16153,23240,14267
26893,11918,25335,10948,21899,12876,25356,16457,28936,25615,25164,29485
23295,25337,11343,20602,14903,22101,15858,10529,23540,26959,14177,22355
