UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
93345,92690,94544,97596,85299,90110,89617,87050,94333,94314,96206,88407
90768,89449,87815,90786,99332,80599,94967,81650,86560,86697,95755,93332
94117,91062,85915,86811,94656,86688,86029,83063,88870,87418,91538,94878
82574,94710,94351,82954,99854,92741,92127,88138,82960,88983,89811,83114
83597,99491,89698,82727,99858,80507,84609,83086,93376,86098,90335,91806
85222,89455,90229,89194,89331,90415,82019,95073,83895,98451,90091,89408
94372,98239,94396,82071,85963,91592,84277,88643,82465,95701,84342,95330
89855,97371,82765,82021,91761,91538,94089,87792,81323,85810,84184,82985
80524,86375,98984,80360,92796,91928,94248,89429,91555,93724,80341,82777
92294,85720,88860,92941,91860,90933,91730,98949,93388,94651,86415,86661
82355,92006,91644,86993,85739,90044,88382,89189,85073,88998,94748,90452
90340,81338,93695,97729,98945,88270,84923,83094,86416,82528,81722,98362
88300,90434,85191,85170,98370,86762,81846,90635,92264,95360,82978,98386
94602,85609,98648,98397,93417,98297,87494,86151,81588,96454,98997,89362
82962,81281,96612,82735,81175,84302,89671,92550,91983,95176,80755,91764
97349,97023,95096,97588,80288,96486,95495,88325,96992,97011,86587,91413
91579,87695,94115,82056,91048,89057,96553,83683,86198,81049,90473,83892
97481,97036,87187,99644,88399,81945,92534,84460,88936,90115,86601,91836
95022,92118,94297,87879,83346,99158,87005,84939,91343,85525,92449,83375
95429,85301,85017,93022,95995,87532,94459,95313,92546,81218,97826,87799
92087,91217,93826,86551,94472,90567,96545,96178,99453,97768,89728,82632
86309,91992,93360,91353,98294,81919,85333,95201,96558,88635,84938,81474
88713,90249,86355,97742,80046,93129,86138,92475,82283,83907,82777,89671
92671,88123,82310,92706,89417,82046,89263,81376,87816,96802,85461,88290
99958,89804,92007,83475,86728,88288,85599,86645,83244,88338,91735,91034
95192,89705,96644,85555,80197,83541,91257,84895,89968,86925,85646,88638
95172,99317,93190,92680,86430,82799,82353,84050,93409,96602,94251,81503
89299,80937,88588,93788,84989,96424,94692,93317,82900,89099,91326,89268
82289,84308,90071,97754,90352,87055,90556,96628,86968,86540,96431,92299
83125,97315,90485,82664,84360,88829,84236,94257,96727,96902,80843,95391
89843,89060,98858,92932,87498,98733,82959,85144,96574,86698,96271,94497
86405,81908,91628,95374,91679,97948,89558,88695,94298,98799,92357,98320
94736,99907,80559,96778,98181,93620,90740,91700,93309,98924,86795,89411
88589,93781,94839,80412,86730,96816,93802,90376,84384,91502,90490,94624
97547,88656,90863,89038,80159,84654,87179,92218,84000,81889,85563,90420
82624,85819,82895,89533,84409,82264,88506,93000,89333,97211,98835,82516
92226,88080,90420,93659,88266,81965,88225,83083,90416,89098,91910,90387
86474,99148,82864,87070,80586,92826,80513,92478,86629,94222,98861,83631
87526,84152,91296,90211,97612,99513,95503,83308,86243,90049,83244,96980
96070,95760,86501,81298,97238,97276,98013,96588,98668,87131,92678,82995
90974,94507,93765,94904,98299,90252,89374,87490,96855,94688,90218,85071
92182,97507,80558,82791,83483,84198,98334,93733,81725,91535,82321,99844
81897,86830,83230,89099,91013,95383,99927,89953,81539,94494,87444,87144
90208,84482,80568,82776,84493,96536,86918,96010,99637,87324,99854,89617
84472,80501,89857,80283,87873,96272,95791,98296,83447,89148,87401,93802
87967,87104,83442,82220,99632,95470,86648,82898,95581,89768,97029,92107
95039,89362,98255,89226,87350,83258,88216,86055,89139,89160,83487,89671
98511,85484,89393,99921,99358,84514,80198,85307,97806,82033,91688,89218
93408,94457,80355,95825,81751,97208,86008,92851,95420,81941,85026,93499
99251,83011,93007,89386,81169,93161,86938,85079,87549,93309,91993,99330
90453,90562,93143,98021,84153,98890,85351,88344,84347,95136,90181,83563
99069,93825,99387,98801,86984,83075,80053,89929,85421,97319,84763,97359
96609,96990,90283,82048,87995,84899,93970,85715,84243,91122,99734,82655
99216,91153,89055,93192,97154,96709,81717,90756,93169,88515,81956,89788
89430,84919,89858,95049,80730,93026,80126,82031,95123,91301,96174,81082
99771,86379,90303,93020,96055,87199,86953,92379,96797,91241,92835,86896
80102,80885,80721,81977,91141,84212,95794,81099,92903,86027,85388,82104
81012,83114,90414,91632,90335,88339,93975,88024,96791,83013,84214,83498
99605,93782,82948,88053,92489,83699,86563,97828,86016,90604,97184,95074
87798,92367,97791,91517,87426,95787,95493,81451,96273,81846,84552,80652
80036,97494,99543,87653,92230,87669,98042,98298,91748,99035,93368,98179
82977,80034,92998,99523,81055,95125,99842,83273,96138,96558,81811,89786
84503,80245,92169,80119,98951,97053,92964,92404,86523,91865,87886,95771
83103,87561,82333,99505,99849,90238,96992,96035,97403,93437,86923,99298
94750,92550,88071,80662,85144,82017,88724,92255,92083,89420,80038,81917
91632,90820,84462,98149,91264,86978,90499,95171,98659,82204,97365,87009
80397,83340,96119,92699,86274,87164,98869,82693,83288,84643,82234,80705
84457,93832,96823,82799,98757,89102,98854,92883,86005,82481,97712,95825
91476,97462,88925,93976,87095,85859,97762,91492,80206,94194,91899,83157
85567,84430,92159,94025,86713,83306,90826,88021,93832,88075,91885,95003
83725,92093,84449,98504,91301,88340,93274,92351,85607,86046,99158,94574
80795,94272,86432,86921,84126,89093,96864,83140,98915,94037,82331,86927
85909,87650,80755,86180,83370,86805,88144,89850,82024,97271,90481,81947
84384,84006,86909,89474,82149,93904,87660,80065,94180,96452,96253,91805
89201,89711,99520,99292,84016,91548,89832,92852,87571,88483,85491,82687
84460,89441,80333,97176,82233,99647,91351,81323,96633,91454,93940,82608
81949,98459,92488,96693,96357,86999,80965,89636,90973,86027,96797,87370
83870,94418,96901,88608,83519,87166,82641,89860,95786,89131,82897,97734
89048,87257,80123,87946,92124,89767,84116,91466,88241,80945,90929,89828
98677,89034,85195,93095,92603,93198,80585,91406,94643,89097,92539,89709
94745,82378,94203,97258,85954,99584,98623,92544,80117,95647,85029,82585
90418,93915,88703,97516,92557,88250,86286,97761,88655,98824,93466,90348
92151,82435,99681,95845,87991,84524,83946,97258,96210,98530,82784,88287
94860,87009,80554,91594,86043,98945,99792,86937,84143,93650,91537,93581
87404,96759,92377,92653,85176,86855,81726,99049,84313,91163,98563,89855
93437,85366,81410,87983,85973,96670,94976,93998,82674,92532,97322,96296
91266,95387,89648,92791,97922,86194,93020,92505,90078,94786,83407,80957
81734,98270,98505,94977,86848,96006,90337,82051,91756,84422,94030,92634
88093,94606,93549,93597,87124,91244,93541,92732,84448,85548,89004,87855
98096,82140,91189,88928,98713,93152,86269,87790,83127,87270,94673,87772
97987,96803,81343,98665,94326,90643,89031,84728,87410,99334,97338,84155
98752,94682,92779,87847,96944,94031,86518,92755,80447,81041,87450,92110
98021,88087,93832,99950,87441,88299,97340,81732,88698,80291,95360,88351
89789,84016,92468,99706,82382,84118,93165,99490,91198,92841,85562,89733
96917,80906,83799,98867,98737,92493,95238,80560,89384,85445,87944,93727
87533,96440,98628,92402,82577,99595,98634,90673,80560,87807,89500,89315
96535,97418,96521,98873,92116,83027,93594,80039,89278,94891,98966,88056
95496,87537,83942,95393,99305,88558,85441,85992,86823,86180,95256,82041
81822,99301,80943,98176,96809,90003,81250,86247,86890,97225,90150,89822
86176,93492,82934,96394,95984,93794,81785,97030,88918,99159,91407,99342
96920,96455,92802,85004,85429,98113,86649,81674,86605,80611,90073,81235
90165,84286,98384,82817,89249,84873,92258,97293,91089,82559,82038,85888
94709,98252,85875,89115,92941,94141,85214,89809,95864,92229,88113,91848
89580,94272,87072,87957,85731,84806,94493,82499,93742,90031,86600,98035
82950,98397,87121,99540,89902,83276,95212,92765,82166,89239,89667,86311
87909,93317,88361,83926,84725,84218,98634,85565,91202,95065,95585,83190
88932,95480,95915,80511,89080,90149,92385,82083,83846,99132,94864,92162
95148,99976,84578,86774,80328,92279,82261,95372,88926,91099,85625,88156
86165,85113,81372,96724,92933,93401,93860,88352,82546,91776,80007,80311
90514,80213,88557,81264,96107,81677,84802,97090,91857,90902,93985,95393
81557,93047,85948,80136,97619,90186,88926,82647,81492,99659,96869,93875
99279,95825,85431,92078,86604,84178,82362,96865,99588,85580,82694,94421
96978,80131,92680,89025,91324,89516,83021,84894,84765,97677,93481,84592
93924,99076,91341,90163,97324,84790,94221,89082,85011,91077,89681,80654
83821,94942,87475,95806,88264,90133,92644,98379,83981,98177,94256,80248
87368,89181,83097,84971,95479,90593,84637,86341,96718,99458,83577,90137
81690,98490,93859,81912,83057,92853,84782,96413,90145,90959,92812,82881
96272,91231,91648,87694,97254,85205,83179,93539,99903,90390,93449,93853
90207,86063,97841,95684,85347,91810,98238,81928,85742,86055,89817,85095
95248,83392,83732,88855,85032,99575,93530,91932,85690,82829,93643,87050
86214,81163,91994,98869,96033,99926,93411,97870,87207,85402,82716,80227
94725,82367,86781,96045,86083,91378,83373,97719,85575,96381,96443,96900
81327,80515,84426,88232,92375,93101,96094,85608,94904,92355,85712,86619
86123,98831,84200,84459,87182,99442,81791,93813,91855,84322,87001,82234
89437,92807,84341,85137,82289,81923,86259,98632,89164,91708,93066,96233
80136,95310,82998,85314,88676,82680,95404,97060,88256,99833,93559,93406
91690,85188,91603,86098,82508,92033,83758,97079,90843,97248,89976,86516
88133,99142,87592,97494,88289,96383,85402,88941,93418,92112,90427,80004
87660,83153,84135,98869,90087,85173,90868,83138,84024,83309,94743,85365
83522,88643,91356,85605,99237,81324,94167,83581,89390,81264,91850,86055
91753,85645,88192,98795,87990,98513,97875,96792,90393,97829,95951,86001
89383,97566,87624,80537,97488,85992,89458,88477,91441,87572,91312,94298
93041,93713,98483,90346,99266,87197,96363,96056,97188,82579,90764,94421
91252,87844,98897,96768,95417,88712,97456,87030,92403,91930,86506,91633
87261,93455,90506,85497,90624,94292,95202,84772,91350,83074,90760,95174
93440,89669,97557,98282,94720,91076,91499,91333,94235,84635,80455,84609
89693,85889,83161,88937,88432,89102,97919,97061,88589,80732,87580,99282
83225,87287,99338,85670,89478,82259,96900,81402,99440,81420,87139,99157
86083,97208,89133,98060,94168,86149,91249,97439,93825,80499,85657,83969
86268,95080,92271,88050,97880,90188,94587,93135,91650,96971,96207,86068
94337,82114,84758,81457,84821,86606,86240,99338,88744,93590,92345,81124
93829,94649,98941,86727,95490,93872,86787,93538,94868,81361,94278,80430
86636,92962,87854,88147,86048,97652,89740,97694,82709,82083,87366,86307
91331,88613,84527,89787,80278,89455,82161,92642,89781,97326,87789,95180
84218,95036,92951,93708,83437,89203,86610,96726,88257,99789,89065,89090
98767,84703,82083,93971,84653,86086,99012,99569,86948,90777,84307,99723
87289,91222,88858,85038,91817,98827,94110,84049,84843,87173,97869,89521
92516,81281,96703,87502,89764,96567,86978,86417,82251,87089,86392,85731
91029,85765,85503,97394,84269,98058,82752,97752,91516,81455,80070,86700
91162,85937,88050,95106,83223,85638,94174,81499,84882,94991,88071,86473
93859,94725,93351,84162,94094,88874,96165,93341,87343,98858,86922,81650
99237,84427,87297,99483,99668,86013,86160,95381,93842,86193,90573,82137
91339,86837,83691,82589,84876,87529,95494,91757,82427,94935,94963,91666
97308,80064,80520,81010,89243,98041,86224,89923,99638,85996,94615,95124
98702,97366,97654,92158,89061,90495,98765,82968,82488,82398,92713,86917
89054,89157,80200,81378,97364,90810,82468,97889,88640,87642,95605,81436
86106,81839,98013,81799,97551,98934,85764,97158,89065,97172,90179,94447
90014,90447,98654,86900,84079,95043,94751,95051,93470,95825,96287,81935
93909,84000,80030,97548,99493,94916,92152,91355,98339,86608,91579,90508
84814,80288,98829,84622,86067,84293,85863,89151,89837,80624,97497,90092
81194,97758,94803,95096,82976,83643,88492,91332,88039,92342,89142,94521
96307,80556,83218,95594,95336,93662,85255,92381,97951,87696,95475,90375
87504,97457,82636,92939,94587,89801,95618,97334,87598,81923,86904,93712
84200,95503,92782,87441,91900,81018,88518,81437,96259,95649,99501,88821
96088,85211,80339,83930,88765,85858,95555,89994,81215,82934,82394,88963
90883,86105,89774,86148,89962,88696,94656,84290,83360,92903,86115,95228
97330,90697,82373,87588,91935,89766,92181,88094,96449,99004,87472,93477
84946,99906,83303,95585,95531,81985,98083,99891,85551,86112,84685,89312
90951,86792,88798,89675,98443,89089,99844,94788,88147,83156,98667,86320
83977,90400,85296,90733,89129,84937,95130,87513,86276,84833,95895,92840
89199,90832,91055,92451,89938,93603,97154,97138,93967,85283,98654,95462
87680,91919,82619,99984,99671,92157,89534,82806,99851,94060,94693,94789
88307,89731,90596,98065,89308,87524,99010,92237,99133,97081,96345,92174
83287,88415,81333,93302,80293,95371,84856,99437,84977,97694,86008,82798
92464,92624,83819,94680,83368,80396,91093,93518,95491,86102,84980,89947
86638,89925,85294,85649,93284,84193,83320,95680,91268,81968,83906,80592
87274,93070,81476,81001,95109,99338,90312,84913,80822,82915,86695,83948
90396,92838,82437,81404,86093,92982,82461,81884,99574,99030,93922,90530
80664,88814,83879,94139,84433,89681,95497,88417,95308,81708,97710,91008
82640,91139,97539,81070,87468,94854,89998,93632,83219,91455,89393,85597
97943,95993,87749,92193,98759,88268,90288,99227,97876,87269,96995,81319
97227,81591,82968,82395,85868,85481,93300,85147,98317,94702,94092,90609
86372,80925,93417,95324,88045,99491,83876,81624,94983,96396,89946,93229
93928,80333,92694,84836,96614,98266,81595,82541,99804,86767,92103,86723
80502,92044,82690,95332,80597,84994,95773,82475,91705,86703,80835,92912
92272,84811,93456,97661,82982,97557,96598,80960,86536,88212,90704,82631
81863,81272,99845,80478,93328,83432,95967,97732,82475,88948,98210,88569
92273,91890,80746,88601,84108,94212,84753,80339,97077,84353,90951,87107
87697,96268,95401,85202,96141,87854,95307,83534,92120,88168,88909,95245
90907,95683,81837,99933,99801,84134,90135,95778,82395,97722,88386,88044
94979,85329,80901,85862,90355,85439,96750,80344,88085,97538,96445,92348
87501,96779,86166,87382,99806,87604,92315,88737,96166,83163,98675,90148
93967,89853,98611,92109,84999,89790,90158,98196,84704,96471,89924,97753
98509,95441,95647,82069,88694,83558,95122,99690,97062,89631,94965,85154
93481,96130,97766,89415,82014,93374,82443,85290,87608,93817,92737,80732
96498,95831,91093,89508,97146,99980,98120,92207,91781,87900,87740,98074
94502,86735,91819,87487,98589,85822,88622,84950,97434,83766,93857,83854
85576,93797,82500,89315,94509,83878,84126,93014,92200,85199,83872,95755
95808,94526,82955,87324,91429,95765,82158,92856,93118,94247,91281,94938
89710,98382,92366,97056,94766,90155,98277,86752,89443,84395,99461,87527
94470,85523,92050,84927,88020,91326,96748,84105,87467,85112,97115,96234
91555,97606,82614,95226,98098,96058,91421,97383,88625,83553,85201,89810
98012,98588,84889,80163,97526,81339,89010,80935,87243,99676,88260,92487
89961,89200,86012,95660,91221,91246,82229,91281,83024,87838,85365,98052
96485,81275,97739,93659,82448,86906,88968,89972,98791,94064,98867,85500
96351,93399,93611,81916,88051,83681,82197,91458,82322,93435,97831,89183
93652,80760,82378,88877,83088,80774,90761,91081,82500,81856,89487,96505
82843,90033,83681,97129,83273,90233,95312,96117,83490,97943,88598,84006
82404,84071,83591,86900,88393,96685,95813,82208,96573,86008,80650,95056
85079,90328,84739,93785,92971,98641,80296,93987,88097,95946,90393,92626
98894,90094,89098,85958,93750,97270,88955,80471,91889,95545,82553,96801
95654,98615,91075,87744,86635,93962,88879,84255,81435,80977,84747,94575
89711,82763,93984,81410,89095,90414,92960,98752,84875,87154,83387,85335
86785,81843,90847,98638,88638,90013,81434,84668,87538,92874,99357,86947
85572,87990,97694,95527,92133,83738,97597,81648,87233,85741,85136,85241
91977,90802,80171,86956,91659,93107,82021,95371,91766,80019,85401,86185
90252,94289,96406,99515,80650,86941,98453,89434,80427,98386,90937,98835
97773,85620,97884,94437,96852,85687,85650,92121,90188,92573,80897,83511
97939,82065,80332,96831,91298,87810,93397,86560,81176,93298,94463,85967
89949,91306,81823,92144,90157,99546,94994,87564,84275,83247,97038,89183
90186,91741,86042,89335,91967,99462,82444,81751,86592,83456,85666,99708
80353,80463,85578,86349,85033,99776,87101,96474,95669,96758,95990,97258
90222,86270,84387,85483,85361,96870,99685,89733,93761,83166,81662,91009
99889,98915,81759,93350,97801,93835,95149,90461,98140,81910,95150,99509
85509,98587,82026,99952,98005,86528,80528,96769,87574,96643,91550,94258
93036,91454,92655,80586,98054,91831,85178,89062,97347,91806,89623,97452
81870,84568,98430,84446,91591,85544,96755,97660,97331,84931,88478,96854
87036,89903,97405,88284,82030,92372,88730,84101,89814,91459,80534,85069
89567,83137,95799,91964,94698,87838,87104,96096,94966,93347,95315,95123
88959,96971,89264,99867,91149,95711,85342,89381,88640,93868,84243,94453
96908,86880,98791,82639,87927,85115,85916,99858,94913,99613,91754,86535
86665,99072,90247,82123,84011,96772,82596,90150,88834,95213,91607,99282
96629,88487,82898,90383,85980,92708,82677,95728,96151,86115,80918,87914
96383,88650,99133,80035,86559,88611,86611,86989,89090,89147,91526,84188
82744,85146,86024,86430,89830,92081,95895,82026,88076,82669,82858,84174
95788,95901,92624,88173,84204,96934,83764,93272,93369,96521,98348,92291
93895,81365,84923,91300,97845,83378,92125,97424,95758,93019,88606,89816
80676,97044,88636,91130,84888,98421,90853,86504,83127,91429,85422,95692
84836,80854,87930,88825,92754,92527,90135,84963,95824,81133,93222,96043
95969,84194,95706,96166,81038,94252,81812,99347,82533,85059,85152,93854
98630,83357,94776,97489,90016,84819,91967,93264,87461,84944,95474,99140
86252,88961,93511,84015,90305,91806,96429,97179,98763,95402,93892,96308
91789,95141,87754,98330,80552,91965,97182,81814,92899,84928,99666,96464
83423,82156,81688,97770,80807,80849,82418,83708,95925,99820,85626,90308
93902,97383,88724,85416,95333,92672,95554,86105,89332,81342,92251,99750
88877,90526,95428,91246,82782,93745,90074,93210,86592,81552,97570,99528
83006,98616,98291,94072,97644,89331,88986,92063,96245,88088,95160,95445
86486,99730,92223,84895,90607,85907,85319,97778,97571,91199,87771,84108
83004,80475,91606,91663,85154,88874,91066,94353,93365,89296,96939,83313
95231,90791,99407,89361,82134,85807,89863,96416,97158,86411,84652,94970
82517,87563,90031,81303,99791,96443,88816,87485,87788,85159,92942,87195
82419,98346,81676,85114,80921,81035,99733,83129,97765,96252,99165,96398
82939,89857,89315,91114,93209,96548,85421,84808,82626,84806,97504,86609
96690,82834,94356,88256,84424,93016,84970,81184,81430,83374,94260,88975
90845,99543,89460,97797,83009,96589,89404,98823,90512,86108,88648,87785
90464,93867,96288,98028,82970,87808,97709,90708,82436,98951,80729,99413
83593,94502,89332,87245,92767,99704,98043,84584,86986,90503,81473,95029
89610,83151,82258,88281,95597,88996,91021,82456,84889,85955,91021,80686
93042,92498,98348,96669,88777,88790,86173,89596,99077,94898,87647,82864
87575,91649,93525,92879,87925,86431,97729,96318,96548,88717,80143,98126
85140,83973,83926,97733,82161,81643,96984,93308,81766,80978,84717,92463
99188,80128,97392,83716,98989,84895,81360,84526,94927,92175,94383,83928
83205,96885,99187,84658,85155,80578,93625,82350,93643,81804,89720,84548
89101,80040,83389,96105,81134,90991,80315,92881,85865,90693,80655,85124
92496,87173,88103,97850,90496,93036,88800,84597,84890,80132,85144,98416
87019,92888,89934,80538,82820,92397,92534,92790,80304,82048,82687,86926
93276,96962,89497,95309,90555,84137,87849,87312,93935,94938,85414,92809
84535,85786,94990,90315,96709,88896,83818,84576,96616,97949,85240,87939
83050,82814,82257,90246,86479,87994,82985,97699,85883,86282,87608,95409
87828,90895,82433,99255,83078,96493,83481,84402,96448,95233,95020,99740
80371,91416,96595,99523,98420,82388,82235,84650,95966,95508,96592,88671
91200,86938,89273,94892,97945,93893,98013,87130,92522,84970,99062,84267
91888,86639,92440,82507,92602,90360,99861,87471,96599,82098,89847,99145
95751,95240,91297,93465,83320,80600,84945,81218,92667,83794,92118,92749
96697,92616,80104,86608,90522,97554,96814,82313,84396,84295,84043,96099
85774,94948,86387,80513,89216,94960,97011,95814,89021,82515,88391,89484
93297,85691,82607,97051,85816,85132,93296,90164,84193,84369,89506,82184
86038,94506,97052,84488,80136,99377,92250,89211,93967,83297,86976,84741
98442,99003,93846,82852,92667,97123,97108,84831,89369,90578,96544,88531
95882,96777,83927,90602,80356,86838,96282,94723,82774,99926,89885,83888
90469,99037,96746,80561,93654,80880,82984,89867,81542,96605,92296,80128
99864,82630,84289,86653,94165,96702,83740,99824,98630,93552,99266,94761
97536,92342,87562,83656,95954,83032,81971,85889,88256,86946,99078,92895
95055,91088,93727,91989,97152,93230,82234,96221,90518,89461,91687,92724
98601,80443,93216,80804,97703,86415,85337,80877,94848,83465,91034,83023
93762,80333,93567,99855,81490,83359,98664,84916,97477,98244,93696,95908
82863,80171,89541,90942,96006,80822,98229,87839,99110,82437,83577,85124
87542,88038,92964,84936,85626,92972,90750,88743,83445,84109,94013,96073
83101,99418,85762,89704,99330,99582,80573,84341,94760,91085,93868,80796
90867,88171,85465,98142,85253,91539,83465,80168,97811,89003,91651,85341
93425,81561,98050,99736,88056,88895,87789,84927,81641,94048,82303,87029
85980,86776,93891,90052,85282,96426,84613,82624,87685,97853,96634,94922
