UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
66806,67659,67275,62511,54987,44465,54681,43118,66840,66221,44817,61865
54081,65411,45384,64084,41187,61221,48590,49904,66177,67655,42795,50796
56136,63521,61389,57583,58109,63122,60545,44722,60926,63198,60894,54448
69691,48404,67795,66745,67932,42934,48168,61261,48433,57684,60676,42297
55733,55521,53711,56509,54772,61235,65605,59740,42826,57419,42835,49368
55550,50781,57034,45778,42431,69676,43824,46628,64429,43093,40197,58584
51191,45950,69762,61133,58291,66477,51959,51259,59730,54821,54066,66404
65432,51788,63018,42163,66311,69504,40257,49195,53272,60546,64749,66360
48701,52988,56623,64634,63673,61422,50158,60637,64420,54006,64575,44559
46245,64076,58047,61321,64079,54835,66637,44118,42768,68651,53539,49394
66993,40911,59888,44784,51517,48191,58261,51074,42203,66003,61317,46497
50057,58114,43294,41452,55760,56205,67583,41187,61207,66856,47412,52037
54825,63548,42894,46849,64137,50963,49913,49192,57407,65375,51218,69790
51698,60124,59918,57237,56478,69848,57796,66620,65990,56740,52889,56447
56666,41083,66798,53832,68920,65172,52773,40084,69030,64080,41487,61097
45700,57265,53911,50085,47582,65564,40646,69448,48685,55753,46812,54443
56155,69107,46466,41001,42200,61415,64972,61604,67175,57346,47710,42176
40673,43366,46757,51743,59345,57630,41937,46843,49776,52891,62068,42096
69359,64939,43661,53478,62574,53098,61763,62035,68863,66713,67287,59821
60845,54335,66151,47377,43219,65930,69548,41217,50889,64558,62430,53885
53421,63484,61048,47359,68521,42615,44036,64747,57069,63760,60051,49517
67376,58414,53277,64523,69765,49178,65148,54398,50573,54852,66387,64187
67162,60077,69119,44043,54184,57584,53197,52740,54069,46924,52317,53688
44938,58577,61916,49606,51437,55902,46338,68861,68562,64429,51291,53603
47690,63373,50105,67852,50652,44227,46798,47804,67814,59205,57784,56534
43143,54256,56411,63164,56433,50280,53647,41528,54294,62696,43809,46405
62967,59516,57631,48646,40776,42367,45688,40070,48573,50835,58113,47824
50900,54443,42168,58299,46501,62946,44457,62451,63051,47319,60574,40272
60774,52727,48638,43192,52734,40107,62092,42074,43450,41042,42485,62806
68247,55908,41633,60749,45764,51482,49689,61859,48702,47408,57070,54248
65430,48629,48494,48229,65543,66678,62183,42652,63210,46166,46746,54424
44363,67271,42334,45259,67315,57691,40247,40218,41563,43291,56804,68760
52993,66053,69377,51364,69578,57478,66300,62906,58661,52273,64677,53368
66587,47347,45571,61827,69243,47798,41336,41982,50418,62736,54791,45117
60472,59558,59633,50758,44787,65300,69982,45601,69500,65168,68600,51035
42608,40337,64086,48601,55696,69708,52613,67242,64972,50577,62181,42170
52712,45213,57198,46490,50349,47483,65786,51722,52520,68138,52341,64249
54847,54577,49013,58689,49099,62106,67902,58777,43691,55320,66643,43572
40952,40914,40222,47961,57634,54916,46546,40119,69041,51656,55239,44639
43988,47312,51840,69465,64323,55109,40218,62742,40080,42737,67606,56615
47971,49090,66441,42974,53349,68890,53755,40641,42361,40580,62799,61653
67291,63121,68014,43458,55240,45730,65870,64092,57969,55688,55358,46983
40277,45787,40188,60513,60686,56603,67815,69030,54935,67902,61585,55910
68564,44166,69538,51261,56727,62435,61552,44820,67061,58184,58788,51456
43265,49646,42783,66511,49684,56186,63099,44997,43962,46618,61230,50906
45941,46691,66012,56958,55903,49529,52341,50319,65515,62625,51598,56838
58939,61721,46259,48413,58599,48727,64833,55268,41891,42744,59474,52472
50209,65839,62909,45061,59508,54223,69447,55078,66731,60281,47703,49796
46103,54652,53961,68308,51072,58584,61079,50729,49431,42379,43240,57271
62615,68458,63524,41607,61320,60201,68786,54369,50352,64034,52413,56546
58579,56134,55443,48943,56428,60559,63746,65433,45470,51890,44887,40304
44006,42008,52885,55431,52547,63704,54858,46460,63782,68274,41335,41507
55768,47267,57975,53588,50981,47611,42353,43697,52064,68164,47452,49611
40821,42984,53674,68162,56185,69612,41201,56584,63585,49786,60404,59200
57966,41648,63817,64599,44293,66405,49386,40389,64855,62661,69612,42907
68583,55860,66838,53266,69277,55713,42939,61526,40395,55910,69859,43214
62046,48510,50880,69785,40394,50303,50259,58424,40521,41268,58420,50310
55421,67202,57759,65214,55742,53235,62114,41951,56906,49589,59369,50067
50896,53018,41334,41667,59126,48269,67972,67380,58801,43415,43484,41300
67106,42787,59120,41878,46593,67862,47946,66193,69271,47000,59489,69780
40468,50730,56246,49806,42418,66681,62899,50744,42370,51198,61520,40505
45675,64100,69172,60603,40302,68019,66504,53131,67177,44397,58720,60244
42549,69256,61924,64408,51979,57415,46536,48359,66903,52161,57685,65714
53592,66814,44579,43844,50121,44812,69735,45860,48948,48642,51786,61269
67329,56114,43126,55011,60203,60911,54005,42274,64761,52184,43085,65324
44908,49281,68007,50327,66437,56154,61334,60263,63387,55351,42338,54883
50061,61400,47664,67185,40334,53848,52300,64456,42023,49274,46711,49236
46766,54061,55224,45632,58613,55419,54332,57618,57514,58339,68562,66749
66942,49452,64928,65969,57326,45526,52901,61829,66318,56344,64996,57172
60363,66608,47989,66513,61431,53674,47021,62212,58161,57858,54843,61513
41340,44273,43058,41065,54975,42586,62288,52908,53445,54012,54609,50900
57505,40009,48352,48794,53799,57341,57835,52905,41175,52341,54061,40162
48507,59139,43447,69496,68589,56619,51038,62306,69319,43964,67406,63752
57595,53268,53358,40069,51158,63238,47631,53612,65970,46962,49391,45452
45264,62992,56137,69402,48620,62273,60795,54835,48259,68559,42512,61843
53485,58087,53124,64475,46809,47905,46577,50038,52344,40805,40861,54196
44995,65510,66313,51807,51332,54352,40397,67302,54586,49050,52285,63663
55304,67068,61166,49484,58591,46275,64970,45740,54153,45955,66261,66009
54337,64271,56178,48865,48634,55712,67996,65756,64700,63701,50324,67029
60093,68871,68911,66744,56441,57970,56516,57042,63744,56234,66856,54057
62132,62601,49717,67799,51011,54964,47705,42422,61790,46425,59630,43895
64738,53278,54665,64081,65770,55022,43269,42598,44631,68258,44714,43026
41543,45228,42771,60372,41389,43190,64264,41401,43584,60259,47176,53575
56721,64367,67933,58697,60735,42670,41680,48788,60186,50270,69731,53156
57849,45606,57061,55468,60003,55669,66427,46837,58631,56365,55706,51616
56799,41642,50922,43555,45525,48160,66260,66625,44325,45824,60181,55553
61981,67953,55477,58153,54234,54188,46762,57487,61530,44658,47289,55935
59479,52531,49013,53397,57018,57732,55269,65567,61973,50728,43068,66799
55415,47758,53742,66158,53930,65834,51922,53110,48638,48570,63392,50134
59225,55691,59691,45482,55794,67335,46195,45834,60093,49645,49378,65143
61398,68484,43936,69767,48981,63347,62561,63454,63173,62283,42054,41132
60907,64672,67560,47755,59642,55842,43204,61486,62672,55806,55047,50078
51939,50104,69008,49604,67061,49588,69636,53151,68181,67194,57639,66054
66695,63367,48102,56827,66830,68039,48087,44030,43436,57420,42023,48606
50557,50665,44044,62491,50112,52942,69834,53488,56180,48052,67531,49386
45856,58349,45636,59681,50681,49599,54540,42261,46417,44434,62321,59292
56149,40078,54107,67198,46335,61949,68898,44686,47269,47964,60066,51884
44080,60348,41198,45968,67124,56641,56030,46213,42885,40183,55633,48763
45020,63100,47868,62867,63669,59955,46876,55468,54480,55893,48151,50456
46207,40205,55173,66344,61625,62634,54990,51648,41822,48919,49546,43515
61368,52873,59940,51708,44527,54450,49191,47393,40607,48058,41580,41823
56243,68768,45736,52497,53999,69152,59381,42379,43638,63019,61998,49973
51938,63566,61083,43311,52080,50571,63848,42494,61115,62903,54818,53720
44637,62680,52660,44118,44415,69709,57451,47755,43049,63494,43338,56120
63205,67255,42692,53305,44113,50751,64853,41434,56554,53390,58979,42975
53935,49586,63767,57052,56764,66388,59996,51038,46252,66338,56522,50913
44561,62017,54205,68745,48006,58601,61567,49468,51856,40046,50878,62953
51130,57495,68652,63105,65819,44279,65347,56578,58041,66198,54002,60814
49456,49234,50628,63506,52530,53674,47948,50036,66616,44142,60689,53668
56461,59316,64340,44490,43880,68685,67796,61678,54222,65912,52171,49426
57136,58314,54491,62878,50915,65477,54814,69806,56811,42810,44437,51575
48610,55570,41675,45854,55001,52160,59391,55049,54174,59372,51120,69526
52919,58401,50423,55812,40534,48118,44758,58409,63815,65917,48456,44732
46663,57979,52237,49206,67578,58851,58921,50806,65342,69094,54477,69078
64602,62189,63444,59150,65840,56421,65267,51016,42789,43349,46551,40094
69115,58657,41013,65095,63009,53186,54728,69843,58387,43000,66479,45147
43196,41920,68226,40244,60604,43448,60368,69910,42252,50067,41965,54723
55003,64527,48682,56383,60376,50021,65214,47238,49168,61124,68884,56461
68971,50974,41441,59819,61471,51331,41628,40277,58563,55803,40318,66364
45659,67480,59983,61688,45227,64776,64823,52145,42737,48904,69516,48077
43114,42064,53618,62256,43077,42640,41606,45843,68960,62283,48293,61688
68216,56256,51260,66560,54843,53257,44328,42477,63162,44904,50220,48873
40548,50589,68386,65058,69049,41612,45280,56905,68759,42253,47053,63048
67161,55460,46889,55634,61100,40407,50429,48500,41305,50684,41561,42617
64018,51074,45753,58754,56610,55617,44734,52610,53162,47443,42939,43982
61891,64224,64089,64901,61833,63880,41121,63905,44107,64957,52573,59660
42753,43343,55051,45870,56575,56799,47120,66378,51081,43089,53798,66373
46810,55680,65204,65435,67919,65495,54973,51353,53455,44823,64262,60492
41554,56533,69528,54388,42695,52222,45538,53458,68905,48200,53621,61561
49694,48632,44346,44414,54909,44171,47672,68703,51069,55867,41003,68890
59974,60565,45482,63372,66350,67461,64752,62151,64815,54703,66355,60415
68883,57376,49556,48461,53975,42128,68165,59419,68202,65271,66209,66796
62526,55207,43025,54158,57768,59194,52340,46185,68350,50917,47233,54795
46769,41159,42303,67257,52212,46964,58395,56638,48244,68844,47428,46287
45054,49866,49920,67587,69190,47714,55413,56978,65987,42204,63386,56082
54099,44190,43695,67223,49025,48188,41912,45330,65379,67979,43043,61852
47024,64352,60282,53905,46579,52694,58929,59202,47381,69571,47574,58861
66048,59228,48883,46640,66478,53651,51988,69173,66943,51897,60441,66273
43356,68060,49204,61265,51427,49693,56131,52599,53547,44924,54791,49295
53634,52184,69996,66564,52238,53548,40157,41482,54845,48771,55407,41460
65728,69435,61577,51230,47589,44998,68614,45545,64010,51420,44412,52589
54834,62580,65351,45385,45971,63775,47688,56395,57850,51267,68344,65692
67206,47700,68340,66402,50717,62996,61691,60496,57265,42054,45449,58554
61657,67565,68418,53735,53470,46706,46429,49069,44961,57193,67138,53026
63620,48293,62212,46927,42190,64431,67318,57640,50825,43680,51869,45708
62771,42224,46587,44356,50515,68271,49071,63707,53878,64393,53188,43152
48155,68968,47306,52548,67925,60779,46511,47124,69860,48043,40687,59711
47436,61997,59125,54161,42671,60287,49235,40463,46659,52764,55318,46942
69073,55902,55314,51006,60891,63703,51229,55310,66153,50576,43523,57390
59955,48235,57648,49441,60615,47903,48641,67781,46679,55574,52119,62107
68960,47928,49329,61518,66769,41855,57616,63209,47472,45973,48963,42137
40831,61502,57358,52406,48959,58191,48635,41707,50802,46751,58880,58348
52141,57146,46952,64619,48588,63208,42399,59795,61172,45575,51996,58265
46179,52592,69233,63822,63184,48332,48758,56321,49062,41604,60155,63326
46955,60844,43517,66236,54865,61426,57404,45482,41586,59453,63145,58806
47657,49945,59979,46438,52463,59790,49753,49414,62453,54207,58145,57010
45727,63462,44514,46089,59466,59143,61041,68981,50625,55007,40651,64947
44514,67731,43114,52413,63683,42898,64693,51933,40654,42225,59968,44065
55567,40702,63414,57397,40557,45470,68328,42509,61548,49516,41559,55925
67368,61492,67271,44903,54671,64532,66733,42102,68456,62329,53342,59626
67010,54007,41202,58327,40161,49845,65827,68695,47781,51827,46370,68205
44023,67716,68836,62527,68437,50302,56170,58215,64627,47477,45404,55842
63995,54703,62922,43978,46960,60516,66664,54776,58605,43778,64356,51486
51712,63846,52637,59298,53954,69804,52098,45419,51555,44490,60970,48001
49624,64807,51980,47075,55626,61198,58741,44684,64350,42860,57810,67056
46442,46134,43011,49313,45630,59449,59691,44925,58560,47117,68607,64990
67758,67047,55444,52469,53358,65166,56194,52828,63256,50027,60126,50761
59763,69105,53490,64756,65971,43513,68777,49550,43999,59224,65189,41890
48803,63736,53507,46073,67865,40016,56379,54929,45458,57125,64795,45156
69910,67066,69684,58984,44373,41126,64439,62116,62026,62591,63021,65787
69946,46355,48010,69767,54757,66100,68408,53815,55703,59783,67817,55249
53658,58154,41929,53318,47720,47290,48657,66114,69529,54199,45571,46041
65264,40178,55076,42813,55672,66772,57821,44657,40712,50022,40553,41406
49001,49288,54561,59393,63390,50779,47705,67996,63125,44476,45522,48758
63917,51873,60815,46025,63866,40388,64299,69366,50086,47705,56689,43185
48009,59364,60480,59666,62080,40506,47884,42130,45662,53025,49345,52031
53357,46582,41998,57835,50530,50530,59884,53798,67423,48338,48849,69121
58798,50264,54107,52998,68347,55770,68458,43393,69745,46235,40731,49720
42444,41689,52662,46931,58884,63308,59760,44716,51041,57519,52517,53823
61953,51788,53531,68046,67085,60191,63554,56788,64321,58685,56549,57657
46766,57758,66409,51458,51906,65046,42905,69629,43395,47824,62722,47983
57632,68219,60464,51620,69003,54332,65835,63077,40391,40678,69557,54673
52221,43528,55711,50505,64734,68692,40130,67599,64941,52199,45209,62151
53834,66309,53947,57467,65884,43013,41222,48564,56522,44993,59118,56623
46361,62608,66660,50559,48930,45643,61495,50065,65253,61552,66223,42303
41998,55081,41105,45860,68921,48463,57714,64092,44484,52470,66029,68553
68540,68472,51876,47922,44074,53776,67734,64168,53070,61731,61298,51377
43761,50230,58331,63872,48341,53794,43289,59980,58546,48186,57521,67710
57893,48914,58255,65911,50290,55030,62594,46905,55793,54883,58585,46841
63410,64960,41711,58659,61630,49889,61342,48927,40109,56667,42097,47854
59344,53166,66691,62789,53747,56173,41763,56558,45626,60516,66715,57849
56843,47552,49453,65960,68287,63476,56483,69652,41196,66791,44307,56055
50385,62109,45092,51804,57995,63224,69677,64711,57411,62111,63102,46751
54183,68357,59258,42367,50183,65584,63524,63501,63262,65060,59828,41102
53252,45010,44960,68072,63542,64195,44792,50610,58294,48785,47600,55341
47778,58415,49471,53069,64887,67183,67112,62000,44225,62357,63598,47760
51139,54038,60098,61792,43276,68508,52670,56618,57903,54242,50757,64224
65015,43997,59348,55924,67376,62731,42264,47850,40404,53393,59945,67198
63693,67698,65463,43921,69365,56837,62918,43214,51559,65806,57596,59533
55829,52663,61213,67235,63657,69124,67214,52867,55306,40666,52309,40449
61836,63506,53886,64992,59112,59049,59672,44089,50609,56214,45945,56369
56981,45760,43230,55019,69474,57915,43754,56285,45577,43711,60849,51595
43815,52403,42298,50507,68765,53552,68833,54266,58821,53663,66471,48728
58624,49924,42217,40799,60162,60164,63831,53234,49012,40093,40913,62992
54210,49724,43826,58541,56984,54580,67117,51412,46302,57906,43564,57255
62436,53983,57883,45074,45381,43983,64495,60688,44947,61563,47186,69213
62864,47330,51419,63828,60213,60846,44155,59057,54930,53729,51796,61328
42008,49920,60705,49336,65737,43121,66817,55942,59110,60274,49038,59293
45690,45728,59637,47409,54688,57334,45315,67131,60704,51518,59969,52137
40702,51104,63189,45078,59408,47544,40934,65464,43393,40942,67008,40274
44484,51849,67344,66043,58440,55735,52825,43732,61299,65390,54864,59531
69548,69319,48302,63652,68664,41285,44677,51628,46721,56000,56820,44483
56648,52915,59733,58670,68978,46929,56681,54456,68248,49516,60160,46135
40311,66336,41643,40486,57505,67450,62522,46367,43231,61583,48648,51071
61524,46155,53899,44191,47402,54152,56999,64282,40890,51728,65068,47394
61447,66148,41990,65644,50150,40865,65027,46325,47280,41820,61365,61103
61273,57584,52632,58444,59258,42990,51664,59893,52114,65651,49084,66219
50567,51910,59926,68763,57247,55226,48468,66625,48513,47224,42351,40906
62229,52954,56448,49942,54131,52627,67732,58238,43522,54954,44321,58715
64787,64670,63355,62814,42026,49254,69509,57912,59709,65825,40960,59460
40528,67716,40416,66889,60071,65509,69030,66577,41693,58619,52784,51315
68915,62240,48380,57486,45389,44157,47162,69462,55126,66149,64722,48594
57434,62793,59347,45509,55540,59483,53715,57880,41793,69287,45349,62270
66532,47614,52323,54517,40547,69311,69566,62932,60578,53706,62110,55061
55397,68020,61966,59936,64058,59206,40710,67656,62894,64604,65401,59858
40261,43714,43856,66780,57833,65025,62861,50820,69689,40530,65213,41575
56175,59431,66997,59525,56513,40438,69983,59057,49793,66428,53847,61152
67753,69790,47942,66754,47593,45197,42260,51090,53241,66045,40037,66752
48261,42985,50763,56306,54015,47105,47994,53582,69780,41712,41592,53718
66854,47261,62740,51964,40681,50171,52664,64248,60179,55246,43880,46132
52860,46121,62812,53905,59102,57475,46160,45669,51432,57044,43548,54830
45634,46538,66113,44162,48377,59263,51067,44373,47005,63369,68893,55813
51089,52184,59672,59525,43810,50545,52032,65098,45142,65042,61828,40941
54125,42050,41889,62188,48760,49160,52314,42191,47656,50782,54239,46600
44317,42831,51695,54441,63462,40313,54692,40178,51462,61471,49310,49719
63516,41274,56777,51999,41469,54868,61971,52794,58803,42228,59492,44726
43414,60238,48143,63106,51459,57859,54004,59390,67615,66302,63819,50269
40999,64545,54421,56932,58886,41110,58576,46785,67374,67991,69642,60641
40772,53657,61523,57530,53473,68280,42831,62854,47965,64347,46178,56583
63477,46225,56164,53345,43081,51797,49321,55370,46573,65462,59143,46944
43635,51194,55555,53222,61438,46856,42642,46931,62676,42570,66897,44780
44091,41271,44166,65934,69784,52902,52904,44154,51048,67640,62798,65071
47083,55213,69087,56748,59235,53339,52079,47364,56284,64655,57666,55839
69041,40972,65601,53311,58723,50999,41827,44557,56912,51674,47146,40908
53586,48264,43884,49901,41454,65282,43451,54631,64819,67737,62687,49670
64851,45145,51263,52040,66443,69611,45720,53130,67755,69293,69639,53060
43886,57407,67388,42657,58012,48789,59197,59097,42144,42853,66952,54352
40593,58002,63775,61460,54866,63158,58849,63448,40277,67816,63696,58170
50504,40027,68236,60911,45076,58022,53776,47438,49445,50632,60162,66784
62526,66194,59080,56906,60684,47938,66745,63913,57616,53442,65389,41365
57552,61999,44248,52068,45237,65769,58461,64296,50520,49328,51956,46122
54840,61117,67100,68431,55960,63865,54781,54672,40022,69949,47682,40242
54453,50634,69663,60192,43712,67581,48749,67586,46979,45042,41014,49468
69814,58076,56185,65602,56117,60902,45707,66661,49497,56734,41482,65550
61669,63178,61845,68851,56856,44902,41127,45923,65572,48551,51607,60208
58677,41649,52486,59571,47773,55400,48286,67803,44440,57786,43477,66422
59906,56577,55702,50833,42674,68034,58158,52327,44997,44387,40645,65852
66690,44179,53755,50550,68041,56421,66746,46588,51942,53356,67780,67471
64600,43783,52857,56272,44595,67273,41829,53529,56116,56926,45862,56424
44755,49457,62202,63636,55771,48931,45864,54710,64564,68990,57344,68752
46140,63316,60345,55759,49818,41396,43630,50460,54914,57166,64045,46630
43971,68557,68080,56284,55100,41434,68733,58542,59040,44724,68752,49236
47383,41282,45094,58703,63164,56604,41332,46931,63599,45468,50337,40455
49835,54546,68319,61768,48478,50575,66150,53305,53341,49309,56142,60261
46389,57206,58455,47175,53071,41191,65723,57298,52049,69351,63725,62151
53846,50126,64324,51834,61347,50519,51601,56131,61784,57291,68771,63965
43637,48715,59906,44507,67939,50432,47174,48045,69485,52224,53837,69532
42412,41341,51924,44975,57918,44545,66214,55827,62735,58228,48439,42341
48789,63210,53193,60730,49765,49634,66545,69556,60443,49814,60702,67136
64380,42319,58664,53527,41091,63951,56332,45222,54212,49332,54196,64997
54362,64657,60925,40294,58114,59274,54384,45383,55318,42735,66684,49258
41572,47187,58771,49593,67412,62540,46242,67895,59088,65915,56820,63696
68933,47825,52254,54290,64530,54506,57013,59955,68628,51601,66757,46630
58498,48154,59484,47045,57923,55505,69144,66648,50975,59380,66462,65630
